tx_id,region,route_score,latency_ms,origin_country,dest_country,compliance_result,status
tx_15068,EU,0.18,127,BR,JP,allowed,fallback
tx_37036,EU,0.7,66,US,JP,allowed,allowed
tx_17983,APAC,0.4,135,BR,SA,allowed,fallback
tx_30447,EU,0.4,135,BR,FR,allowed,fallback
tx_1346,EU,0.26,135,BR,JP,allowed,fallback
tx_20948,MENA,0.02,136,AE,MX,allowed,fallback
tx_15674,EU,0.4,135,AE,MX,allowed,fallback
tx_23501,US,0.4,180,US,MX,allowed,fallback
tx_11008,APAC,0.4,135,DE,MX,allowed,fallback
tx_22539,EU,0.4,135,AE,SA,allowed,fallback
tx_25535,LATAM,0.21,135,CN,MX,allowed,fallback
tx_45195,APAC,0.87,49,US,MX,allowed,allowed
tx_31113,US,0.15,133,CN,US,allowed,fallback
tx_4336,LATAM,0.3,135,DE,SA,allowed,fallback
tx_37351,US,0.86,156,AE,US,allowed,allowed
tx_20524,LATAM,0.4,135,CN,SA,allowed,fallback
tx_19544,APAC,0.2,135,DE,MX,allowed,fallback
tx_28962,US,0.31,135,BR,US,allowed,fallback
tx_17089,MENA,0.4,121,DE,JP,allowed,fallback
tx_39032,MENA,0.96,121,CN,JP,allowed,allowed
tx_12567,US,0.4,123,BR,SA,allowed,fallback
tx_16002,LATAM,0.11,135,US,MX,allowed,fallback
tx_11983,US,0.4,147,DE,FR,allowed,fallback
tx_34644,APAC,0.17,143,BR,US,allowed,allowed
tx_11052,MENA,0.41,135,DE,JP,allowed,fallback
tx_36667,EU,0.82,90,US,FR,allowed,allowed
tx_14056,US,0.25,137,CN,FR,allowed,fallback
tx_17078,US,0.4,135,US,FR,allowed,fallback
tx_9738,APAC,0.24,135,US,SA,allowed,fallback
tx_36380,APAC,0.45,131,US,MX,allowed,allowed
tx_40233,EU,0.43,154,CN,FR,allowed,allowed
tx_41030,LATAM,0.77,94,CN,SA,allowed,allowed
tx_17522,EU,0.44,135,DE,US,allowed,fallback
tx_30262,MENA,0.4,145,CN,SA,allowed,fallback
tx_3182,APAC,0.4,135,CN,US,allowed,fallback
tx_40339,MENA,0.97,62,DE,FR,allowed,allowed
tx_34807,MENA,0.39,113,DE,MX,allowed,allowed
tx_35977,MENA,0.68,133,DE,SA,allowed,allowed
tx_22030,EU,0.4,135,AE,JP,allowed,fallback
tx_34041,US,0.02,135,AE,JP,allowed,fallback
tx_29356,APAC,0.18,135,DE,FR,allowed,fallback
tx_43268,LATAM,0.54,92,US,JP,allowed,allowed
tx_27268,MENA,0.4,138,BR,SA,allowed,fallback
tx_34649,US,0.69,166,DE,FR,allowed,allowed
tx_11521,LATAM,0.21,135,CN,FR,allowed,fallback
tx_49402,EU,0.01,125,US,FR,allowed,allowed
tx_49485,EU,0.09,169,DE,SA,allowed,allowed
tx_20020,MENA,0.38,150,US,JP,allowed,fallback
tx_46984,MENA,0.64,151,AE,SA,allowed,allowed
tx_30480,EU,0.19,135,BR,US,allowed,fallback
tx_47126,LATAM,0.8,63,CN,US,allowed,allowed
tx_5810,MENA,0.4,135,DE,MX,allowed,fallback
tx_23983,APAC,0.4,135,DE,US,allowed,fallback
tx_43394,LATAM,0.05,152,CN,SA,allowed,allowed
tx_7615,APAC,0.18,140,AE,JP,allowed,fallback
tx_335,EU,0.49,46,RU,US,blocked,blocked
tx_44329,APAC,0.88,36,DE,FR,allowed,allowed
tx_37362,US,0.51,129,AE,JP,allowed,allowed
tx_23993,APAC,0.4,135,DE,JP,allowed,fallback
tx_28966,MENA,0.39,135,DE,JP,allowed,fallback
tx_29716,US,0.4,135,DE,MX,allowed,fallback
tx_22092,US,0.4,135,AE,JP,allowed,fallback
tx_44831,US,0.56,149,BR,FR,allowed,allowed
tx_31273,LATAM,0.4,135,BR,US,allowed,fallback
tx_49878,APAC,0.11,40,DE,SA,allowed,allowed
tx_28156,LATAM,0.4,135,AE,US,allowed,fallback
tx_826,MENA,0.34,98,KP,US,blocked,blocked
tx_6848,EU,0.4,136,BR,FR,allowed,fallback
tx_43711,LATAM,0.31,55,DE,SA,allowed,allowed
tx_6893,APAC,0.33,135,US,SA,allowed,fallback
tx_48079,EU,0.4,107,BR,MX,allowed,allowed
tx_8800,US,0.4,135,CN,US,allowed,fallback
tx_8505,MENA,0.4,135,US,MX,allowed,fallback
tx_9843,LATAM,0.19,135,CN,JP,allowed,fallback
tx_23391,APAC,0.4,135,DE,US,allowed,fallback
tx_14117,LATAM,0.22,135,AE,SA,allowed,fallback
tx_2747,MENA,0.4,135,CN,MX,allowed,fallback
tx_24849,MENA,0.4,135,US,MX,allowed,fallback
tx_13486,APAC,0.31,135,US,JP,allowed,fallback
tx_20150,LATAM,0.44,135,AE,FR,allowed,fallback
tx_44864,US,0.73,62,AE,MX,allowed,allowed
tx_41270,APAC,0.18,163,BR,FR,allowed,allowed
tx_22541,US,0.01,135,AE,MX,allowed,fallback
tx_18616,LATAM,0.4,123,BR,JP,allowed,fallback
tx_35109,US,0.86,145,CN,FR,allowed,allowed
tx_23565,EU,0.43,122,DE,US,allowed,fallback
tx_41646,MENA,0.65,86,AE,US,allowed,allowed
tx_20556,APAC,0.4,135,US,FR,allowed,fallback
tx_2669,MENA,0.18,135,BR,US,allowed,fallback
tx_24545,LATAM,0.14,143,CN,MX,allowed,fallback
tx_38723,LATAM,0.74,111,CN,SA,allowed,allowed
tx_3622,APAC,0.36,135,CN,SA,allowed,fallback
tx_21617,LATAM,0.4,135,AE,SA,allowed,fallback
tx_47913,MENA,0.78,36,DE,US,allowed,allowed
tx_7054,US,0.15,135,AE,US,allowed,fallback
tx_16574,APAC,0.15,135,AE,FR,allowed,fallback
tx_32131,EU,0.4,135,CN,SA,allowed,fallback
tx_27596,EU,0.4,135,CN,JP,allowed,fallback
tx_4259,EU,0.4,135,DE,JP,allowed,fallback
tx_39373,APAC,0.71,161,US,US,allowed,allowed
tx_29583,US,0.33,138,BR,SA,allowed,fallback
tx_43475,APAC,0.35,71,US,FR,allowed,allowed
tx_38860,APAC,0.31,154,CN,US,allowed,allowed
tx_21941,LATAM,0.4,135,BR,MX,allowed,fallback
tx_1370,EU,0.4,135,US,JP,allowed,fallback
tx_14041,LATAM,0.04,166,CN,MX,allowed,fallback
tx_45605,MENA,0.12,92,DE,MX,allowed,allowed
tx_23816,APAC,0.16,135,DE,JP,allowed,fallback
tx_6989,APAC,0.4,135,BR,US,allowed,fallback
tx_43377,US,0.51,37,AE,JP,allowed,allowed
tx_18559,MENA,0.4,152,BR,MX,allowed,fallback
tx_21042,US,0.33,139,AE,FR,allowed,fallback
tx_33746,LATAM,0.03,137,BR,US,allowed,fallback
tx_36690,APAC,0.8,60,DE,MX,allowed,allowed
tx_8648,LATAM,0.4,152,DE,FR,allowed,fallback
tx_45392,MENA,0.78,68,BR,SA,allowed,allowed
tx_37329,US,0.09,141,AE,FR,allowed,allowed
tx_26696,EU,0.4,135,DE,SA,allowed,fallback
tx_8507,US,0.22,144,US,US,allowed,fallback
tx_36617,US,0.67,74,DE,SA,allowed,allowed
tx_15911,EU,0.4,155,CN,MX,allowed,fallback
tx_12963,APAC,0.41,135,US,SA,allowed,fallback
tx_32311,EU,0.4,145,BR,SA,allowed,fallback
tx_8185,US,0.4,135,CN,JP,allowed,fallback
tx_45906,US,0.98,177,BR,JP,allowed,allowed
tx_30963,APAC,0.4,127,BR,JP,allowed,fallback
tx_27037,APAC,0.4,135,CN,MX,allowed,fallback
tx_13660,APAC,0.4,135,US,US,allowed,fallback
tx_7933,MENA,0.4,135,CN,FR,allowed,fallback
tx_24859,MENA,0.4,153,BR,SA,allowed,fallback
tx_244,APAC,0.77,153,KP,US,blocked,blocked
tx_34896,LATAM,0.5,165,US,US,allowed,allowed
tx_7287,US,0.3,173,BR,US,allowed,fallback
tx_11064,APAC,0.42,135,BR,SA,allowed,fallback
tx_28253,LATAM,0.4,135,DE,US,allowed,fallback
tx_46246,APAC,0.67,96,CN,JP,allowed,allowed
tx_34582,MENA,0.27,43,BR,MX,allowed,allowed
tx_26940,APAC,0.4,135,BR,MX,allowed,fallback
tx_11069,EU,0.4,129,DE,JP,allowed,fallback
tx_21554,LATAM,0.4,152,CN,US,allowed,fallback
tx_46756,LATAM,0.91,157,BR,US,allowed,allowed
tx_44363,EU,0.32,38,US,SA,allowed,allowed
tx_29027,LATAM,0.33,135,US,SA,allowed,fallback
tx_25590,US,0.4,135,DE,JP,allowed,fallback
tx_22993,EU,0.07,135,AE,MX,allowed,fallback
tx_44643,APAC,0.45,100,CN,SA,allowed,allowed
tx_25539,APAC,0.4,135,US,MX,allowed,fallback
tx_12515,APAC,0.4,135,DE,JP,allowed,fallback
tx_47635,US,0.44,55,BR,SA,allowed,allowed
tx_22693,APAC,0.24,135,DE,SA,allowed,fallback
tx_21018,US,0.4,135,AE,JP,allowed,fallback
tx_18136,APAC,0.31,175,BR,JP,allowed,fallback
tx_31378,MENA,0.03,155,AE,US,allowed,fallback
tx_44949,APAC,0.24,37,CN,JP,allowed,allowed
tx_27346,EU,0.18,131,US,US,allowed,fallback
tx_30717,US,0.4,125,AE,JP,allowed,fallback
tx_42255,APAC,0.27,36,DE,JP,allowed,allowed
tx_30570,US,0.4,155,DE,JP,allowed,fallback
tx_5935,US,0.4,135,DE,FR,allowed,fallback
tx_18638,LATAM,0.4,139,US,JP,allowed,fallback
tx_22842,APAC,0.3,135,DE,SA,allowed,fallback
tx_44977,MENA,0.78,147,BR,JP,allowed,allowed
tx_44616,EU,0.78,127,AE,MX,allowed,allowed
tx_25586,US,0.4,135,AE,MX,allowed,fallback
tx_40550,US,0.71,160,US,JP,allowed,allowed
tx_17446,LATAM,0.4,135,CN,FR,allowed,fallback
tx_18739,MENA,0.33,135,CN,JP,allowed,fallback
tx_43227,LATAM,0.88,80,CN,MX,allowed,allowed
tx_21078,LATAM,0.44,135,BR,JP,allowed,fallback
tx_40928,US,0.25,38,DE,US,allowed,allowed
tx_16475,US,0.4,156,DE,US,allowed,fallback
tx_34210,EU,0.43,35,AE,FR,allowed,allowed
tx_8201,EU,0.37,135,DE,US,allowed,fallback
tx_47568,US,0.22,38,AE,MX,allowed,allowed
tx_30232,LATAM,0.4,166,BR,SA,allowed,fallback
tx_23108,US,0.01,135,CN,JP,allowed,fallback
tx_4366,LATAM,0.4,135,DE,JP,allowed,fallback
tx_23009,LATAM,0.14,135,DE,US,allowed,fallback
tx_4342,EU,0.42,129,DE,FR,allowed,fallback
tx_5109,APAC,0.15,135,BR,FR,allowed,fallback
tx_33045,US,0.4,165,CN,US,allowed,fallback
tx_35156,EU,0.98,147,AE,MX,allowed,allowed
tx_23605,APAC,0.06,135,BR,MX,allowed,fallback
tx_40469,APAC,0.64,89,BR,FR,allowed,allowed
tx_39667,MENA,0.47,110,BR,US,allowed,allowed
tx_13361,LATAM,0.15,135,US,US,allowed,fallback
tx_21340,MENA,0.07,135,US,MX,allowed,fallback
tx_31909,APAC,0.4,135,DE,MX,allowed,fallback
tx_22338,MENA,0.4,135,US,JP,allowed,fallback
tx_31738,EU,0.4,129,BR,MX,allowed,fallback
tx_24910,EU,0.4,135,US,SA,allowed,fallback
tx_47714,LATAM,0.35,148,CN,MX,allowed,allowed
tx_3354,MENA,0.4,135,DE,SA,allowed,fallback
tx_16965,APAC,0.14,135,AE,MX,allowed,fallback
tx_49088,APAC,0.51,65,US,MX,allowed,allowed
tx_38409,LATAM,0.83,162,US,JP,allowed,allowed
tx_48363,APAC,0.26,84,CN,JP,allowed,allowed
tx_33587,LATAM,0.4,180,US,US,allowed,fallback
tx_36671,LATAM,0.25,125,AE,FR,allowed,allowed
tx_26225,LATAM,0.42,176,DE,SA,allowed,fallback
tx_33335,EU,0.4,165,BR,MX,allowed,fallback
tx_40220,MENA,0.84,133,DE,MX,allowed,allowed
tx_39810,MENA,0.89,77,AE,JP,allowed,allowed
tx_14547,LATAM,0.4,135,AE,SA,allowed,fallback
tx_21422,US,0.4,135,CN,JP,allowed,fallback
tx_37728,LATAM,0.02,176,US,MX,allowed,allowed
tx_13908,EU,0.4,135,CN,SA,allowed,fallback
tx_8086,MENA,0.4,135,AE,MX,allowed,fallback
tx_34137,US,0.4,159,CN,JP,allowed,fallback
tx_4700,EU,0.4,135,AE,FR,allowed,fallback
tx_36947,US,0.4,104,AE,MX,allowed,allowed
tx_15610,APAC,0.1,163,AE,US,allowed,fallback
tx_15296,MENA,0.4,135,US,SA,allowed,fallback
tx_26819,LATAM,0.38,122,US,MX,allowed,fallback
tx_21444,EU,0.21,135,CN,SA,allowed,fallback
tx_44974,MENA,0.6,137,US,SA,allowed,allowed
tx_46942,MENA,0.24,130,BR,US,allowed,allowed
tx_32750,EU,0.17,135,CN,SA,allowed,fallback
tx_29658,APAC,0.11,152,US,MX,allowed,fallback
tx_28034,MENA,0.4,135,AE,SA,allowed,fallback
tx_29198,LATAM,0.38,135,DE,FR,allowed,fallback
tx_41286,LATAM,0.94,169,DE,US,allowed,allowed
tx_19024,MENA,0.4,154,US,JP,allowed,fallback
tx_25802,US,0.4,135,BR,FR,allowed,fallback
tx_17223,APAC,0.4,135,US,SA,allowed,fallback
tx_49602,US,0.06,109,DE,JP,allowed,allowed
tx_18971,APAC,0.4,125,BR,SA,allowed,fallback
tx_8011,US,0.4,161,DE,MX,allowed,fallback
tx_18436,LATAM,0.44,135,CN,SA,allowed,fallback
tx_48777,APAC,0.78,74,CN,FR,allowed,allowed
tx_7742,EU,0.4,135,AE,US,allowed,fallback
tx_28173,LATAM,0.08,135,US,US,allowed,fallback
tx_18800,EU,0.42,135,BR,JP,allowed,fallback
tx_14168,APAC,0.4,135,DE,MX,allowed,fallback
tx_39330,LATAM,0.45,132,DE,SA,allowed,allowed
tx_30774,US,0.4,168,AE,JP,allowed,fallback
tx_19676,LATAM,0.41,140,US,JP,allowed,fallback
tx_33836,MENA,0.24,135,BR,US,allowed,fallback
tx_35592,LATAM,0.89,140,DE,MX,allowed,allowed
tx_5032,APAC,0.4,141,US,US,allowed,fallback
tx_380,APAC,0.02,133,KP,SA,blocked,blocked
tx_18196,APAC,0.29,144,BR,SA,allowed,fallback
tx_7197,US,0.4,135,AE,SA,allowed,fallback
tx_5462,MENA,0.4,137,BR,US,allowed,fallback
tx_45240,APAC,0.73,44,CN,SA,allowed,allowed
tx_32765,APAC,0.4,140,CN,SA,allowed,fallback
tx_14931,MENA,0.31,135,DE,US,allowed,fallback
tx_17132,LATAM,0.4,135,DE,SA,allowed,fallback
tx_22907,US,0.43,135,US,FR,allowed,fallback
tx_15814,MENA,0.32,161,CN,MX,allowed,fallback
tx_12903,EU,0.1,175,AE,US,allowed,fallback
tx_43973,LATAM,0.01,177,DE,JP,allowed,allowed
tx_36703,LATAM,0.09,154,DE,MX,allowed,allowed
tx_14702,LATAM,0.34,135,CN,SA,allowed,fallback
tx_26414,LATAM,0.4,174,US,SA,allowed,fallback
tx_105,US,0.66,132,KP,US,blocked,blocked
tx_39928,MENA,0.23,50,DE,FR,allowed,allowed
tx_30933,LATAM,0.4,135,BR,JP,allowed,fallback
tx_45519,LATAM,0.29,36,DE,SA,allowed,allowed
tx_32176,EU,0.4,177,DE,US,allowed,fallback
tx_36881,LATAM,0.97,116,DE,SA,allowed,allowed
tx_7011,US,0.33,135,AE,JP,allowed,fallback
tx_22876,APAC,0.06,135,CN,SA,allowed,fallback
tx_1888,MENA,0.4,137,AE,SA,allowed,fallback
tx_31304,US,0.4,159,US,US,allowed,fallback
tx_23953,US,0.13,135,BR,JP,allowed,fallback
tx_4796,APAC,0.4,135,AE,JP,allowed,fallback
tx_16053,US,0.4,141,CN,JP,allowed,fallback
tx_375,US,0.44,48,RU,MX,blocked,blocked
tx_39983,APAC,0.97,67,US,SA,allowed,allowed
tx_5964,EU,0.4,135,US,MX,allowed,fallback
tx_7973,LATAM,0.41,147,BR,SA,allowed,fallback
tx_22638,LATAM,0.4,135,CN,MX,allowed,fallback
tx_17105,LATAM,0.4,132,CN,FR,allowed,fallback
tx_30771,APAC,0.23,135,US,US,allowed,fallback
tx_49,MENA,0.61,42,RU,SA,blocked,blocked
tx_30389,APAC,0.09,125,BR,US,allowed,fallback
tx_17726,MENA,0.14,135,US,FR,allowed,fallback
tx_40681,MENA,0.31,96,CN,US,allowed,allowed
tx_48533,APAC,0.54,87,BR,US,allowed,allowed
tx_25066,MENA,0.4,135,DE,US,allowed,fallback
tx_43662,LATAM,0.79,77,US,MX,allowed,allowed
tx_47755,LATAM,0.57,138,US,JP,allowed,allowed
tx_38234,EU,0.81,100,AE,SA,allowed,allowed
tx_22083,US,0.4,135,AE,US,allowed,fallback
tx_23639,US,0.02,135,CN,JP,allowed,fallback
tx_16572,MENA,0.15,180,CN,SA,allowed,fallback
tx_30693,APAC,0.4,135,BR,MX,allowed,fallback
tx_32183,APAC,0.17,148,DE,SA,allowed,fallback
tx_3034,MENA,0.4,135,US,SA,allowed,fallback
tx_48944,US,0.58,62,DE,US,allowed,allowed
tx_12411,EU,0.05,135,US,MX,allowed,fallback
tx_26640,MENA,0.4,135,AE,JP,allowed,fallback
tx_6304,EU,0.34,135,DE,MX,allowed,fallback
tx_4022,US,0.4,146,CN,JP,allowed,fallback
tx_35903,LATAM,0.27,80,DE,SA,allowed,allowed
tx_42848,APAC,0.36,137,BR,FR,allowed,allowed
tx_1811,APAC,0.4,130,DE,US,allowed,fallback
tx_653,LATAM,0.19,73,CU,SA,blocked,blocked
tx_30884,US,0.23,135,CN,US,allowed,fallback
tx_38944,EU,0.21,70,CN,MX,allowed,allowed
tx_5629,MENA,0.43,135,US,MX,allowed,fallback
tx_40473,APAC,0.67,176,AE,SA,allowed,allowed
tx_483,MENA,0.1,108,SY,SA,blocked,blocked
tx_12311,LATAM,0.4,136,AE,MX,allowed,fallback
tx_21557,MENA,0.4,128,AE,MX,allowed,fallback
tx_21188,LATAM,0.4,135,US,SA,allowed,fallback
tx_42731,LATAM,0.58,51,CN,US,allowed,allowed
tx_24154,MENA,0.4,135,BR,SA,allowed,fallback
tx_1489,MENA,0.4,135,CN,JP,allowed,fallback
tx_40847,APAC,0.16,119,AE,US,allowed,allowed
tx_21679,LATAM,0.26,150,DE,SA,allowed,fallback
tx_15025,US,0.4,135,DE,US,allowed,fallback
tx_6115,US,0.43,135,US,FR,allowed,fallback
tx_25373,LATAM,0.12,163,CN,FR,allowed,fallback
tx_4788,US,0.15,159,DE,SA,allowed,fallback
tx_10916,US,0.07,145,AE,JP,allowed,fallback
tx_44697,MENA,0.34,51,BR,JP,allowed,allowed
tx_35828,EU,0.93,153,CN,MX,allowed,allowed
tx_44789,LATAM,0.49,33,BR,SA,allowed,allowed
tx_6008,EU,0.4,126,DE,MX,allowed,fallback
tx_24431,APAC,0.4,135,CN,JP,allowed,fallback
tx_29431,US,0.4,176,AE,SA,allowed,fallback
tx_31756,LATAM,0.4,135,BR,FR,allowed,fallback
tx_28687,APAC,0.4,141,US,US,allowed,fallback
tx_12114,MENA,0.24,135,AE,JP,allowed,fallback
tx_4728,APAC,0.12,161,DE,JP,allowed,fallback
tx_31227,EU,0.4,135,CN,SA,allowed,fallback
tx_32735,LATAM,0.26,135,DE,JP,allowed,fallback
tx_10117,EU,0.05,135,US,SA,allowed,fallback
tx_18338,APAC,0.4,135,CN,JP,allowed,fallback
tx_9074,LATAM,0.32,133,AE,FR,allowed,fallback
tx_3696,LATAM,0.4,135,US,JP,allowed,fallback
tx_49374,US,0.67,129,US,US,allowed,allowed
tx_43577,EU,0.47,52,DE,MX,allowed,allowed
tx_47860,LATAM,0.01,165,CN,MX,allowed,allowed
tx_8454,EU,0.29,135,BR,US,allowed,fallback
tx_42987,APAC,0.32,91,BR,MX,allowed,allowed
tx_5162,LATAM,0.4,175,BR,US,allowed,fallback
tx_31392,MENA,0.42,135,BR,SA,allowed,fallback
tx_47808,US,0.3,66,AE,FR,allowed,allowed
tx_36852,EU,0.57,147,CN,US,allowed,allowed
tx_45071,EU,0.35,147,BR,US,allowed,allowed
tx_21624,MENA,0.1,135,US,SA,allowed,fallback
tx_48620,EU,0.69,98,CN,JP,allowed,allowed
tx_10100,US,0.13,135,BR,MX,allowed,fallback
tx_2552,EU,0.15,123,AE,SA,allowed,fallback
tx_11612,LATAM,0.4,135,AE,MX,allowed,fallback
tx_47503,EU,0.98,96,BR,SA,allowed,allowed
tx_15001,EU,0.4,166,BR,FR,allowed,fallback
tx_11449,EU,0.4,122,AE,US,allowed,fallback
tx_4687,LATAM,0.27,142,BR,SA,allowed,fallback
tx_18425,EU,0.4,127,BR,JP,allowed,fallback
tx_29844,EU,0.4,159,DE,SA,allowed,fallback
tx_1630,EU,0.19,135,CN,MX,allowed,fallback
tx_41632,MENA,0.8,137,US,FR,allowed,allowed
tx_15471,EU,0.4,135,US,MX,allowed,fallback
tx_35527,LATAM,0.63,55,DE,US,allowed,allowed
tx_31633,US,0.4,135,BR,US,allowed,fallback
tx_37357,APAC,0.44,131,CN,FR,allowed,allowed
tx_28564,MENA,0.4,140,US,FR,allowed,fallback
tx_3763,EU,0.4,135,AE,FR,allowed,fallback
tx_11215,APAC,0.42,135,BR,JP,allowed,fallback
tx_7333,US,0.4,135,US,MX,allowed,fallback
tx_18525,US,0.4,135,CN,US,allowed,fallback
tx_43490,EU,0.12,85,AE,FR,allowed,allowed
tx_23228,APAC,0.4,135,AE,FR,allowed,fallback
tx_33697,MENA,0.42,135,AE,US,allowed,fallback
tx_43295,US,0.63,120,AE,MX,allowed,allowed
tx_10512,EU,0.4,135,DE,SA,allowed,fallback
tx_25476,LATAM,0.14,167,AE,MX,allowed,fallback
tx_24113,APAC,0.4,128,BR,SA,allowed,fallback
tx_39623,APAC,0.54,146,US,FR,allowed,allowed
tx_1738,US,0.12,135,BR,SA,allowed,fallback
tx_45061,US,0.47,105,AE,FR,allowed,allowed
tx_7870,EU,0.21,135,BR,FR,allowed,fallback
tx_49193,MENA,0.8,83,US,FR,allowed,allowed
tx_40834,US,0.92,96,US,SA,allowed,allowed
tx_19061,MENA,0.4,135,BR,SA,allowed,fallback
tx_38403,LATAM,0.42,88,US,JP,allowed,allowed
tx_32723,US,0.12,135,AE,JP,allowed,fallback
tx_36322,APAC,0.36,152,CN,US,allowed,allowed
tx_44434,EU,0.46,175,AE,FR,allowed,allowed
tx_44569,MENA,0.69,48,CN,US,allowed,allowed
tx_1185,APAC,0.68,72,KP,JP,blocked,blocked
tx_33220,APAC,0.43,135,DE,US,allowed,fallback
tx_26490,MENA,0.4,135,BR,JP,allowed,fallback
tx_24841,US,0.3,143,CN,SA,allowed,fallback
tx_35948,LATAM,0.84,104,CN,SA,allowed,allowed
tx_16578,EU,0.15,135,BR,JP,allowed,fallback
tx_16861,US,0.4,176,AE,US,allowed,fallback
tx_34784,US,0.56,68,US,US,allowed,allowed
tx_28647,APAC,0.4,135,AE,JP,allowed,fallback
tx_22074,APAC,0.38,135,CN,SA,allowed,fallback
tx_17121,US,0.15,174,AE,MX,allowed,fallback
tx_45834,MENA,0.5,80,CN,US,allowed,allowed
tx_28422,LATAM,0.26,135,AE,SA,allowed,fallback
tx_48633,APAC,0.91,42,AE,US,allowed,allowed
tx_33151,LATAM,0.27,135,US,US,allowed,fallback
tx_3473,US,0.4,135,BR,US,allowed,fallback
tx_5757,APAC,0.4,173,BR,JP,allowed,fallback
tx_3048,APAC,0.13,132,AE,SA,allowed,fallback
tx_37182,EU,0.43,133,US,MX,allowed,allowed
tx_15266,EU,0.34,135,DE,SA,allowed,fallback
tx_15756,APAC,0.43,135,BR,FR,allowed,fallback
tx_26402,EU,0.4,135,BR,FR,allowed,fallback
tx_48443,EU,0.96,131,CN,JP,allowed,allowed
tx_6737,US,0.4,135,US,MX,allowed,fallback
tx_13958,APAC,0.4,135,DE,SA,allowed,fallback
tx_23128,LATAM,0.15,135,CN,US,allowed,fallback
tx_11080,MENA,0.4,135,BR,SA,allowed,fallback
tx_43693,APAC,0.63,147,US,JP,allowed,allowed
tx_43107,EU,0.34,125,DE,FR,allowed,allowed
tx_22551,APAC,0.4,135,AE,SA,allowed,fallback
tx_49628,MENA,0.01,144,US,MX,allowed,allowed
tx_28754,EU,0.34,135,BR,SA,allowed,fallback
tx_48376,EU,0.8,93,US,FR,allowed,allowed
tx_20706,US,0.4,152,DE,SA,allowed,fallback
tx_27648,MENA,0.4,135,CN,JP,allowed,fallback
tx_2015,APAC,0.16,139,BR,JP,allowed,fallback
tx_33194,MENA,0.4,135,DE,US,allowed,fallback
tx_130,MENA,0.41,88,IR,SA,blocked,blocked
tx_34121,EU,0.4,135,US,JP,allowed,fallback
tx_27835,MENA,0.4,135,BR,FR,allowed,fallback
tx_4533,US,0.4,135,US,FR,allowed,fallback
tx_33225,US,0.4,135,DE,JP,allowed,fallback
tx_23572,MENA,0.4,135,US,US,allowed,fallback
tx_5255,LATAM,0.08,143,CN,JP,allowed,fallback
tx_27837,EU,0.4,135,AE,SA,allowed,fallback
tx_43204,MENA,0.93,115,AE,US,allowed,allowed
tx_38265,EU,0.44,104,US,MX,allowed,allowed
tx_4018,US,0.4,135,CN,JP,allowed,fallback
tx_27906,LATAM,0.4,135,CN,SA,allowed,fallback
tx_9505,EU,0.4,141,AE,JP,allowed,fallback
tx_768,US,0.38,91,RU,JP,blocked,blocked
tx_45979,EU,0.18,80,AE,JP,allowed,allowed
tx_13819,MENA,0.07,135,US,FR,allowed,fallback
tx_44397,EU,0.19,80,AE,JP,allowed,allowed
tx_15250,LATAM,0.43,134,CN,MX,allowed,fallback
tx_15137,LATAM,0.4,135,US,MX,allowed,fallback
tx_44703,EU,0.5,106,DE,MX,allowed,allowed
tx_40953,EU,0.43,93,US,FR,allowed,allowed
tx_8872,APAC,0.01,135,DE,US,allowed,fallback
tx_22200,APAC,0.4,135,US,FR,allowed,fallback
tx_39856,APAC,0.91,66,US,FR,allowed,allowed
tx_14742,APAC,0.29,123,DE,FR,allowed,fallback
tx_30424,US,0.4,155,BR,JP,allowed,fallback
tx_10918,LATAM,0.4,166,CN,SA,allowed,fallback
tx_36106,MENA,0.68,140,DE,MX,allowed,allowed
tx_31511,US,0.07,135,CN,JP,allowed,fallback
tx_47401,APAC,0.68,69,CN,FR,allowed,allowed
tx_20223,US,0.4,135,US,US,allowed,fallback
tx_4441,US,0.38,135,CN,MX,allowed,fallback
tx_18748,US,0.4,135,AE,US,allowed,fallback
tx_26643,APAC,0.4,135,CN,SA,allowed,fallback
tx_49867,APAC,0.31,135,AE,MX,allowed,allowed
tx_32428,MENA,0.4,135,AE,US,allowed,fallback
tx_32197,MENA,0.1,135,BR,MX,allowed,fallback
tx_47391,US,0.5,108,BR,US,allowed,allowed
tx_6753,US,0.16,135,CN,JP,allowed,fallback
tx_14863,APAC,0.4,153,DE,MX,allowed,fallback
tx_41404,US,0.96,145,AE,JP,allowed,allowed
tx_24190,LATAM,0.4,135,BR,US,allowed,fallback
tx_24170,APAC,0.08,142,DE,JP,allowed,fallback
tx_32890,APAC,0.29,137,AE,SA,allowed,fallback
tx_27009,MENA,0.08,180,BR,US,allowed,fallback
tx_35299,EU,0.82,131,US,JP,allowed,allowed
tx_37255,APAC,0.44,59,BR,JP,allowed,allowed
tx_35279,EU,0.47,147,DE,FR,allowed,allowed
tx_11434,LATAM,0.01,169,AE,FR,allowed,fallback
tx_10636,LATAM,0.31,162,BR,FR,allowed,fallback
tx_31016,MENA,0.4,176,US,SA,allowed,fallback
tx_25852,APAC,0.28,135,CN,FR,allowed,fallback
tx_15149,EU,0.4,135,US,US,allowed,fallback
tx_544,US,0.52,150,SY,US,blocked,blocked
tx_46711,US,0.79,69,AE,MX,allowed,allowed
tx_2147,LATAM,0.4,135,BR,SA,allowed,fallback
tx_32445,EU,0.34,148,AE,MX,allowed,fallback
