tx_id,ops_count,latency_ms,fee_xrp,routing,compliance
xrpl_tx_72107,1,95,1.2e-05,XRP only,None
xrpl_tx_72108,1,95,1.2e-05,XRP only,None
xrpl_tx_72109,1,95,1.2e-05,XRP only,None
xrpl_tx_72110,1,95,1.2e-05,XRP only,None
xrpl_tx_72111,1,95,1.2e-05,XRP only,None
xrpl_tx_72112,1,95,1.2e-05,XRP only,None
xrpl_tx_72113,1,95,1.2e-05,XRP only,None
xrpl_tx_72114,1,95,1.2e-05,XRP only,None
xrpl_tx_72115,1,95,1.2e-05,XRP only,None
xrpl_tx_72116,1,95,1.2e-05,XRP only,None
xrpl_tx_72117,1,95,1.2e-05,XRP only,None
xrpl_tx_72118,1,95,1.2e-05,XRP only,None
xrpl_tx_72119,1,95,1.2e-05,XRP only,None
xrpl_tx_72120,1,95,1.2e-05,XRP only,None
xrpl_tx_72121,1,95,1.2e-05,XRP only,None
xrpl_tx_72122,1,95,1.2e-05,XRP only,None
xrpl_tx_72123,1,95,1.2e-05,XRP only,None
xrpl_tx_72124,1,95,1.2e-05,XRP only,None
xrpl_tx_72125,1,95,1.2e-05,XRP only,None
xrpl_tx_72126,1,95,1.2e-05,XRP only,None
xrpl_tx_72127,1,95,1.2e-05,XRP only,None
xrpl_tx_72128,1,95,1.2e-05,XRP only,None
xrpl_tx_72129,1,95,1.2e-05,XRP only,None
xrpl_tx_72130,1,95,1.2e-05,XRP only,None
xrpl_tx_72131,1,95,1.2e-05,XRP only,None
xrpl_tx_72132,1,95,1.2e-05,XRP only,None
xrpl_tx_72133,1,95,1.2e-05,XRP only,None
xrpl_tx_72134,1,95,1.2e-05,XRP only,None
xrpl_tx_72135,1,95,1.2e-05,XRP only,None
xrpl_tx_72136,1,95,1.2e-05,XRP only,None
xrpl_tx_72137,1,95,1.2e-05,XRP only,None
xrpl_tx_72138,1,95,1.2e-05,XRP only,None
xrpl_tx_72139,1,95,1.2e-05,XRP only,None
xrpl_tx_72140,1,95,1.2e-05,XRP only,None
xrpl_tx_72141,1,95,1.2e-05,XRP only,None
xrpl_tx_72142,1,95,1.2e-05,XRP only,None
xrpl_tx_72143,1,95,1.2e-05,XRP only,None
xrpl_tx_72144,1,95,1.2e-05,XRP only,None
xrpl_tx_72145,1,95,1.2e-05,XRP only,None
xrpl_tx_72146,1,95,1.2e-05,XRP only,None
xrpl_tx_72147,1,95,1.2e-05,XRP only,None
xrpl_tx_72148,1,95,1.2e-05,XRP only,None
xrpl_tx_72149,1,95,1.2e-05,XRP only,None
xrpl_tx_72150,1,95,1.2e-05,XRP only,None
xrpl_tx_72151,1,95,1.2e-05,XRP only,None
xrpl_tx_72152,1,95,1.2e-05,XRP only,None
xrpl_tx_72153,1,95,1.2e-05,XRP only,None
xrpl_tx_72154,1,95,1.2e-05,XRP only,None
xrpl_tx_72155,1,95,1.2e-05,XRP only,None
xrpl_tx_72156,1,95,1.2e-05,XRP only,None
xrpl_tx_72157,1,95,1.2e-05,XRP only,None
xrpl_tx_72158,1,95,1.2e-05,XRP only,None
xrpl_tx_72159,1,95,1.2e-05,XRP only,None
xrpl_tx_72160,1,95,1.2e-05,XRP only,None
xrpl_tx_72161,1,95,1.2e-05,XRP only,None
xrpl_tx_72162,1,95,1.2e-05,XRP only,None
xrpl_tx_72163,1,95,1.2e-05,XRP only,None
xrpl_tx_72164,1,95,1.2e-05,XRP only,None
xrpl_tx_72165,1,95,1.2e-05,XRP only,None
xrpl_tx_72166,1,95,1.2e-05,XRP only,None
xrpl_tx_72167,1,95,1.2e-05,XRP only,None
xrpl_tx_72168,1,95,1.2e-05,XRP only,None
xrpl_tx_72169,1,95,1.2e-05,XRP only,None
xrpl_tx_72170,1,95,1.2e-05,XRP only,None
xrpl_tx_72171,1,95,1.2e-05,XRP only,None
xrpl_tx_72172,1,95,1.2e-05,XRP only,None
xrpl_tx_72173,1,95,1.2e-05,XRP only,None
xrpl_tx_72174,1,95,1.2e-05,XRP only,None
xrpl_tx_72175,1,95,1.2e-05,XRP only,None
xrpl_tx_72176,1,95,1.2e-05,XRP only,None
xrpl_tx_72177,1,95,1.2e-05,XRP only,None
xrpl_tx_72178,1,95,1.2e-05,XRP only,None
xrpl_tx_72179,1,95,1.2e-05,XRP only,None
xrpl_tx_72180,1,95,1.2e-05,XRP only,None
xrpl_tx_72181,1,95,1.2e-05,XRP only,None
xrpl_tx_72182,1,95,1.2e-05,XRP only,None
xrpl_tx_72183,1,95,1.2e-05,XRP only,None
xrpl_tx_72184,1,95,1.2e-05,XRP only,None
xrpl_tx_72185,1,95,1.2e-05,XRP only,None
xrpl_tx_72186,1,95,1.2e-05,XRP only,None
xrpl_tx_72187,1,95,1.2e-05,XRP only,None
xrpl_tx_72188,1,95,1.2e-05,XRP only,None
xrpl_tx_72189,1,95,1.2e-05,XRP only,None
xrpl_tx_72190,1,95,1.2e-05,XRP only,None
xrpl_tx_72191,1,95,1.2e-05,XRP only,None
xrpl_tx_72192,1,95,1.2e-05,XRP only,None
xrpl_tx_72193,1,95,1.2e-05,XRP only,None
xrpl_tx_72194,1,95,1.2e-05,XRP only,None
xrpl_tx_72195,1,95,1.2e-05,XRP only,None
xrpl_tx_72196,1,95,1.2e-05,XRP only,None
xrpl_tx_72197,1,95,1.2e-05,XRP only,None
xrpl_tx_72198,1,95,1.2e-05,XRP only,None
xrpl_tx_72199,1,95,1.2e-05,XRP only,None
xrpl_tx_72200,1,95,1.2e-05,XRP only,None
xrpl_tx_72201,1,95,1.2e-05,XRP only,None
xrpl_tx_72202,1,95,1.2e-05,XRP only,None
xrpl_tx_72203,1,95,1.2e-05,XRP only,None
xrpl_tx_72204,1,95,1.2e-05,XRP only,None
xrpl_tx_72205,1,95,1.2e-05,XRP only,None
xrpl_tx_72206,1,95,1.2e-05,XRP only,None
xrpl_tx_72207,1,95,1.2e-05,XRP only,None
xrpl_tx_72208,1,95,1.2e-05,XRP only,None
xrpl_tx_72209,1,95,1.2e-05,XRP only,None
xrpl_tx_72210,1,95,1.2e-05,XRP only,None
xrpl_tx_72211,1,95,1.2e-05,XRP only,None
xrpl_tx_72212,1,95,1.2e-05,XRP only,None
xrpl_tx_72213,1,95,1.2e-05,XRP only,None
xrpl_tx_72214,1,95,1.2e-05,XRP only,None
xrpl_tx_72215,1,95,1.2e-05,XRP only,None
xrpl_tx_72216,1,95,1.2e-05,XRP only,None
xrpl_tx_72217,1,95,1.2e-05,XRP only,None
xrpl_tx_72218,1,95,1.2e-05,XRP only,None
xrpl_tx_72219,1,95,1.2e-05,XRP only,None
xrpl_tx_72220,1,95,1.2e-05,XRP only,None
xrpl_tx_72221,1,95,1.2e-05,XRP only,None
xrpl_tx_72222,1,95,1.2e-05,XRP only,None
xrpl_tx_72223,1,95,1.2e-05,XRP only,None
xrpl_tx_72224,1,95,1.2e-05,XRP only,None
xrpl_tx_72225,1,95,1.2e-05,XRP only,None
xrpl_tx_72226,1,95,1.2e-05,XRP only,None
xrpl_tx_72227,1,95,1.2e-05,XRP only,None
xrpl_tx_72228,1,95,1.2e-05,XRP only,None
xrpl_tx_72229,1,95,1.2e-05,XRP only,None
xrpl_tx_72230,1,95,1.2e-05,XRP only,None
xrpl_tx_72231,1,95,1.2e-05,XRP only,None
xrpl_tx_72232,1,95,1.2e-05,XRP only,None
xrpl_tx_72233,1,95,1.2e-05,XRP only,None
xrpl_tx_72234,1,95,1.2e-05,XRP only,None
xrpl_tx_72235,1,95,1.2e-05,XRP only,None
xrpl_tx_72236,1,95,1.2e-05,XRP only,None
xrpl_tx_72237,1,95,1.2e-05,XRP only,None
xrpl_tx_72238,1,95,1.2e-05,XRP only,None
xrpl_tx_72239,1,95,1.2e-05,XRP only,None
xrpl_tx_72240,1,95,1.2e-05,XRP only,None
xrpl_tx_72241,1,95,1.2e-05,XRP only,None
xrpl_tx_72242,1,95,1.2e-05,XRP only,None
xrpl_tx_72243,1,95,1.2e-05,XRP only,None
xrpl_tx_72244,1,95,1.2e-05,XRP only,None
xrpl_tx_72245,1,95,1.2e-05,XRP only,None
xrpl_tx_72246,1,95,1.2e-05,XRP only,None
xrpl_tx_72247,1,95,1.2e-05,XRP only,None
xrpl_tx_72248,1,95,1.2e-05,XRP only,None
xrpl_tx_72249,1,95,1.2e-05,XRP only,None
xrpl_tx_72250,1,95,1.2e-05,XRP only,None
xrpl_tx_72251,1,95,1.2e-05,XRP only,None
xrpl_tx_72252,1,95,1.2e-05,XRP only,None
xrpl_tx_72253,1,95,1.2e-05,XRP only,None
xrpl_tx_72254,1,95,1.2e-05,XRP only,None
xrpl_tx_72255,1,95,1.2e-05,XRP only,None
xrpl_tx_72256,1,95,1.2e-05,XRP only,None
xrpl_tx_72257,1,95,1.2e-05,XRP only,None
xrpl_tx_72258,1,95,1.2e-05,XRP only,None
xrpl_tx_72259,1,95,1.2e-05,XRP only,None
xrpl_tx_72260,1,95,1.2e-05,XRP only,None
xrpl_tx_72261,1,95,1.2e-05,XRP only,None
xrpl_tx_72262,1,95,1.2e-05,XRP only,None
xrpl_tx_72263,1,95,1.2e-05,XRP only,None
xrpl_tx_72264,1,95,1.2e-05,XRP only,None
xrpl_tx_72265,1,95,1.2e-05,XRP only,None
xrpl_tx_72266,1,95,1.2e-05,XRP only,None
xrpl_tx_72267,1,95,1.2e-05,XRP only,None
xrpl_tx_72268,1,95,1.2e-05,XRP only,None
xrpl_tx_72269,1,95,1.2e-05,XRP only,None
xrpl_tx_72270,1,95,1.2e-05,XRP only,None
xrpl_tx_72271,1,95,1.2e-05,XRP only,None
xrpl_tx_72272,1,95,1.2e-05,XRP only,None
xrpl_tx_72273,1,95,1.2e-05,XRP only,None
xrpl_tx_72274,1,95,1.2e-05,XRP only,None
xrpl_tx_72275,1,95,1.2e-05,XRP only,None
xrpl_tx_72276,1,95,1.2e-05,XRP only,None
xrpl_tx_72277,1,95,1.2e-05,XRP only,None
xrpl_tx_72278,1,95,1.2e-05,XRP only,None
xrpl_tx_72279,1,95,1.2e-05,XRP only,None
xrpl_tx_72280,1,95,1.2e-05,XRP only,None
xrpl_tx_72281,1,95,1.2e-05,XRP only,None
xrpl_tx_72282,1,95,1.2e-05,XRP only,None
xrpl_tx_72283,1,95,1.2e-05,XRP only,None
xrpl_tx_72284,1,95,1.2e-05,XRP only,None
xrpl_tx_72285,1,95,1.2e-05,XRP only,None
xrpl_tx_72286,1,95,1.2e-05,XRP only,None
xrpl_tx_72287,1,95,1.2e-05,XRP only,None
xrpl_tx_72288,1,95,1.2e-05,XRP only,None
xrpl_tx_72289,1,95,1.2e-05,XRP only,None
xrpl_tx_72290,1,95,1.2e-05,XRP only,None
xrpl_tx_72291,1,95,1.2e-05,XRP only,None
xrpl_tx_72292,1,95,1.2e-05,XRP only,None
xrpl_tx_72293,1,95,1.2e-05,XRP only,None
xrpl_tx_72294,1,95,1.2e-05,XRP only,None
xrpl_tx_72295,1,95,1.2e-05,XRP only,None
xrpl_tx_72296,1,95,1.2e-05,XRP only,None
xrpl_tx_72297,1,95,1.2e-05,XRP only,None
xrpl_tx_72298,1,95,1.2e-05,XRP only,None
xrpl_tx_72299,1,95,1.2e-05,XRP only,None
xrpl_tx_72300,1,95,1.2e-05,XRP only,None
xrpl_tx_72301,1,95,1.2e-05,XRP only,None
xrpl_tx_72302,1,95,1.2e-05,XRP only,None
xrpl_tx_72303,1,95,1.2e-05,XRP only,None
xrpl_tx_72304,1,95,1.2e-05,XRP only,None
xrpl_tx_72305,1,95,1.2e-05,XRP only,None
xrpl_tx_72306,1,95,1.2e-05,XRP only,None
xrpl_tx_72307,1,95,1.2e-05,XRP only,None
xrpl_tx_72308,1,95,1.2e-05,XRP only,None
xrpl_tx_72309,1,95,1.2e-05,XRP only,None
xrpl_tx_72310,1,95,1.2e-05,XRP only,None
xrpl_tx_72311,1,95,1.2e-05,XRP only,None
xrpl_tx_72312,1,95,1.2e-05,XRP only,None
xrpl_tx_72313,1,95,1.2e-05,XRP only,None
xrpl_tx_72314,1,95,1.2e-05,XRP only,None
xrpl_tx_72315,1,95,1.2e-05,XRP only,None
xrpl_tx_72316,1,95,1.2e-05,XRP only,None
xrpl_tx_72317,1,95,1.2e-05,XRP only,None
xrpl_tx_72318,1,95,1.2e-05,XRP only,None
xrpl_tx_72319,1,95,1.2e-05,XRP only,None
xrpl_tx_72320,1,95,1.2e-05,XRP only,None
xrpl_tx_72321,1,95,1.2e-05,XRP only,None
xrpl_tx_72322,1,95,1.2e-05,XRP only,None
xrpl_tx_72323,1,95,1.2e-05,XRP only,None
xrpl_tx_72324,1,95,1.2e-05,XRP only,None
xrpl_tx_72325,1,95,1.2e-05,XRP only,None
xrpl_tx_72326,1,95,1.2e-05,XRP only,None
xrpl_tx_72327,1,95,1.2e-05,XRP only,None
xrpl_tx_72328,1,95,1.2e-05,XRP only,None
xrpl_tx_72329,1,95,1.2e-05,XRP only,None
xrpl_tx_72330,1,95,1.2e-05,XRP only,None
xrpl_tx_72331,1,95,1.2e-05,XRP only,None
xrpl_tx_72332,1,95,1.2e-05,XRP only,None
xrpl_tx_72333,1,95,1.2e-05,XRP only,None
xrpl_tx_72334,1,95,1.2e-05,XRP only,None
xrpl_tx_72335,1,95,1.2e-05,XRP only,None
xrpl_tx_72336,1,95,1.2e-05,XRP only,None
xrpl_tx_72337,1,95,1.2e-05,XRP only,None
xrpl_tx_72338,1,95,1.2e-05,XRP only,None
xrpl_tx_72339,1,95,1.2e-05,XRP only,None
xrpl_tx_72340,1,95,1.2e-05,XRP only,None
xrpl_tx_72341,1,95,1.2e-05,XRP only,None
xrpl_tx_72342,1,95,1.2e-05,XRP only,None
xrpl_tx_72343,1,95,1.2e-05,XRP only,None
xrpl_tx_72344,1,95,1.2e-05,XRP only,None
xrpl_tx_72345,1,95,1.2e-05,XRP only,None
xrpl_tx_72346,1,95,1.2e-05,XRP only,None
xrpl_tx_72347,1,95,1.2e-05,XRP only,None
xrpl_tx_72348,1,95,1.2e-05,XRP only,None
xrpl_tx_72349,1,95,1.2e-05,XRP only,None
xrpl_tx_72350,1,95,1.2e-05,XRP only,None
xrpl_tx_72351,1,95,1.2e-05,XRP only,None
xrpl_tx_72352,1,95,1.2e-05,XRP only,None
xrpl_tx_72353,1,95,1.2e-05,XRP only,None
xrpl_tx_72354,1,95,1.2e-05,XRP only,None
xrpl_tx_72355,1,95,1.2e-05,XRP only,None
xrpl_tx_72356,1,95,1.2e-05,XRP only,None
xrpl_tx_72357,1,95,1.2e-05,XRP only,None
xrpl_tx_72358,1,95,1.2e-05,XRP only,None
xrpl_tx_72359,1,95,1.2e-05,XRP only,None
xrpl_tx_72360,1,95,1.2e-05,XRP only,None
xrpl_tx_72361,1,95,1.2e-05,XRP only,None
xrpl_tx_72362,1,95,1.2e-05,XRP only,None
xrpl_tx_72363,1,95,1.2e-05,XRP only,None
xrpl_tx_72364,1,95,1.2e-05,XRP only,None
xrpl_tx_72365,1,95,1.2e-05,XRP only,None
xrpl_tx_72366,1,95,1.2e-05,XRP only,None
xrpl_tx_72367,1,95,1.2e-05,XRP only,None
xrpl_tx_72368,1,95,1.2e-05,XRP only,None
xrpl_tx_72369,1,95,1.2e-05,XRP only,None
xrpl_tx_72370,1,95,1.2e-05,XRP only,None
xrpl_tx_72371,1,95,1.2e-05,XRP only,None
xrpl_tx_72372,1,95,1.2e-05,XRP only,None
xrpl_tx_72373,1,95,1.2e-05,XRP only,None
xrpl_tx_72374,1,95,1.2e-05,XRP only,None
xrpl_tx_72375,1,95,1.2e-05,XRP only,None
xrpl_tx_72376,1,95,1.2e-05,XRP only,None
xrpl_tx_72377,1,95,1.2e-05,XRP only,None
xrpl_tx_72378,1,95,1.2e-05,XRP only,None
xrpl_tx_72379,1,95,1.2e-05,XRP only,None
xrpl_tx_72380,1,95,1.2e-05,XRP only,None
xrpl_tx_72381,1,95,1.2e-05,XRP only,None
xrpl_tx_72382,1,95,1.2e-05,XRP only,None
xrpl_tx_72383,1,95,1.2e-05,XRP only,None
xrpl_tx_72384,1,95,1.2e-05,XRP only,None
xrpl_tx_72385,1,95,1.2e-05,XRP only,None
xrpl_tx_72386,1,95,1.2e-05,XRP only,None
xrpl_tx_72387,1,95,1.2e-05,XRP only,None
xrpl_tx_72388,1,95,1.2e-05,XRP only,None
xrpl_tx_72389,1,95,1.2e-05,XRP only,None
xrpl_tx_72390,1,95,1.2e-05,XRP only,None
xrpl_tx_72391,1,95,1.2e-05,XRP only,None
xrpl_tx_72392,1,95,1.2e-05,XRP only,None
xrpl_tx_72393,1,95,1.2e-05,XRP only,None
xrpl_tx_72394,1,95,1.2e-05,XRP only,None
xrpl_tx_72395,1,95,1.2e-05,XRP only,None
xrpl_tx_72396,1,95,1.2e-05,XRP only,None
xrpl_tx_72397,1,95,1.2e-05,XRP only,None
xrpl_tx_72398,1,95,1.2e-05,XRP only,None
xrpl_tx_72399,1,95,1.2e-05,XRP only,None
xrpl_tx_72400,1,95,1.2e-05,XRP only,None
xrpl_tx_72401,1,95,1.2e-05,XRP only,None
xrpl_tx_72402,1,95,1.2e-05,XRP only,None
xrpl_tx_72403,1,95,1.2e-05,XRP only,None
xrpl_tx_72404,1,95,1.2e-05,XRP only,None
xrpl_tx_72405,1,95,1.2e-05,XRP only,None
xrpl_tx_72406,1,95,1.2e-05,XRP only,None
xrpl_tx_72407,1,95,1.2e-05,XRP only,None
xrpl_tx_72408,1,95,1.2e-05,XRP only,None
xrpl_tx_72409,1,95,1.2e-05,XRP only,None
xrpl_tx_72410,1,95,1.2e-05,XRP only,None
xrpl_tx_72411,1,95,1.2e-05,XRP only,None
xrpl_tx_72412,1,95,1.2e-05,XRP only,None
xrpl_tx_72413,1,95,1.2e-05,XRP only,None
xrpl_tx_72414,1,95,1.2e-05,XRP only,None
xrpl_tx_72415,1,95,1.2e-05,XRP only,None
xrpl_tx_72416,1,95,1.2e-05,XRP only,None
xrpl_tx_72417,1,95,1.2e-05,XRP only,None
xrpl_tx_72418,1,95,1.2e-05,XRP only,None
xrpl_tx_72419,1,95,1.2e-05,XRP only,None
xrpl_tx_72420,1,95,1.2e-05,XRP only,None
xrpl_tx_72421,1,95,1.2e-05,XRP only,None
xrpl_tx_72422,1,95,1.2e-05,XRP only,None
xrpl_tx_72423,1,95,1.2e-05,XRP only,None
xrpl_tx_72424,1,95,1.2e-05,XRP only,None
xrpl_tx_72425,1,95,1.2e-05,XRP only,None
xrpl_tx_72426,1,95,1.2e-05,XRP only,None
xrpl_tx_72427,1,95,1.2e-05,XRP only,None
xrpl_tx_72428,1,95,1.2e-05,XRP only,None
xrpl_tx_72429,1,95,1.2e-05,XRP only,None
xrpl_tx_72430,1,95,1.2e-05,XRP only,None
xrpl_tx_72431,1,95,1.2e-05,XRP only,None
xrpl_tx_72432,1,95,1.2e-05,XRP only,None
xrpl_tx_72433,1,95,1.2e-05,XRP only,None
xrpl_tx_72434,1,95,1.2e-05,XRP only,None
xrpl_tx_72435,1,95,1.2e-05,XRP only,None
xrpl_tx_72436,1,95,1.2e-05,XRP only,None
xrpl_tx_72437,1,95,1.2e-05,XRP only,None
xrpl_tx_72438,1,95,1.2e-05,XRP only,None
xrpl_tx_72439,1,95,1.2e-05,XRP only,None
xrpl_tx_72440,1,95,1.2e-05,XRP only,None
xrpl_tx_72441,1,95,1.2e-05,XRP only,None
xrpl_tx_72442,1,95,1.2e-05,XRP only,None
xrpl_tx_72443,1,95,1.2e-05,XRP only,None
xrpl_tx_72444,1,95,1.2e-05,XRP only,None
xrpl_tx_72445,1,95,1.2e-05,XRP only,None
xrpl_tx_72446,1,95,1.2e-05,XRP only,None
xrpl_tx_72447,1,95,1.2e-05,XRP only,None
xrpl_tx_72448,1,95,1.2e-05,XRP only,None
xrpl_tx_72449,1,95,1.2e-05,XRP only,None
xrpl_tx_72450,1,95,1.2e-05,XRP only,None
xrpl_tx_72451,1,95,1.2e-05,XRP only,None
xrpl_tx_72452,1,95,1.2e-05,XRP only,None
xrpl_tx_72453,1,95,1.2e-05,XRP only,None
xrpl_tx_72454,1,95,1.2e-05,XRP only,None
xrpl_tx_72455,1,95,1.2e-05,XRP only,None
xrpl_tx_72456,1,95,1.2e-05,XRP only,None
xrpl_tx_72457,1,95,1.2e-05,XRP only,None
xrpl_tx_72458,1,95,1.2e-05,XRP only,None
xrpl_tx_72459,1,95,1.2e-05,XRP only,None
xrpl_tx_72460,1,95,1.2e-05,XRP only,None
xrpl_tx_72461,1,95,1.2e-05,XRP only,None
xrpl_tx_72462,1,95,1.2e-05,XRP only,None
xrpl_tx_72463,1,95,1.2e-05,XRP only,None
xrpl_tx_72464,1,95,1.2e-05,XRP only,None
xrpl_tx_72465,1,95,1.2e-05,XRP only,None
xrpl_tx_72466,1,95,1.2e-05,XRP only,None
xrpl_tx_72467,1,95,1.2e-05,XRP only,None
xrpl_tx_72468,1,95,1.2e-05,XRP only,None
xrpl_tx_72469,1,95,1.2e-05,XRP only,None
xrpl_tx_72470,1,95,1.2e-05,XRP only,None
xrpl_tx_72471,1,95,1.2e-05,XRP only,None
xrpl_tx_72472,1,95,1.2e-05,XRP only,None
xrpl_tx_72473,1,95,1.2e-05,XRP only,None
xrpl_tx_72474,1,95,1.2e-05,XRP only,None
xrpl_tx_72475,1,95,1.2e-05,XRP only,None
xrpl_tx_72476,1,95,1.2e-05,XRP only,None
xrpl_tx_72477,1,95,1.2e-05,XRP only,None
xrpl_tx_72478,1,95,1.2e-05,XRP only,None
xrpl_tx_72479,1,95,1.2e-05,XRP only,None
xrpl_tx_72480,1,95,1.2e-05,XRP only,None
xrpl_tx_72481,1,95,1.2e-05,XRP only,None
xrpl_tx_72482,1,95,1.2e-05,XRP only,None
xrpl_tx_72483,1,95,1.2e-05,XRP only,None
xrpl_tx_72484,1,95,1.2e-05,XRP only,None
xrpl_tx_72485,1,95,1.2e-05,XRP only,None
xrpl_tx_72486,1,95,1.2e-05,XRP only,None
xrpl_tx_72487,1,95,1.2e-05,XRP only,None
xrpl_tx_72488,1,95,1.2e-05,XRP only,None
xrpl_tx_72489,1,95,1.2e-05,XRP only,None
xrpl_tx_72490,1,95,1.2e-05,XRP only,None
xrpl_tx_72491,1,95,1.2e-05,XRP only,None
xrpl_tx_72492,1,95,1.2e-05,XRP only,None
xrpl_tx_72493,1,95,1.2e-05,XRP only,None
xrpl_tx_72494,1,95,1.2e-05,XRP only,None
xrpl_tx_72495,1,95,1.2e-05,XRP only,None
xrpl_tx_72496,1,95,1.2e-05,XRP only,None
xrpl_tx_72497,1,95,1.2e-05,XRP only,None
xrpl_tx_72498,1,95,1.2e-05,XRP only,None
xrpl_tx_72499,1,95,1.2e-05,XRP only,None
xrpl_tx_72500,1,95,1.2e-05,XRP only,None
xrpl_tx_72501,1,95,1.2e-05,XRP only,None
xrpl_tx_72502,1,95,1.2e-05,XRP only,None
xrpl_tx_72503,1,95,1.2e-05,XRP only,None
xrpl_tx_72504,1,95,1.2e-05,XRP only,None
xrpl_tx_72505,1,95,1.2e-05,XRP only,None
xrpl_tx_72506,1,95,1.2e-05,XRP only,None
xrpl_tx_72507,1,95,1.2e-05,XRP only,None
xrpl_tx_72508,1,95,1.2e-05,XRP only,None
xrpl_tx_72509,1,95,1.2e-05,XRP only,None
xrpl_tx_72510,1,95,1.2e-05,XRP only,None
xrpl_tx_72511,1,95,1.2e-05,XRP only,None
xrpl_tx_72512,1,95,1.2e-05,XRP only,None
xrpl_tx_72513,1,95,1.2e-05,XRP only,None
xrpl_tx_72514,1,95,1.2e-05,XRP only,None
xrpl_tx_72515,1,95,1.2e-05,XRP only,None
xrpl_tx_72516,1,95,1.2e-05,XRP only,None
xrpl_tx_72517,1,95,1.2e-05,XRP only,None
xrpl_tx_72518,1,95,1.2e-05,XRP only,None
xrpl_tx_72519,1,95,1.2e-05,XRP only,None
xrpl_tx_72520,1,95,1.2e-05,XRP only,None
xrpl_tx_72521,1,95,1.2e-05,XRP only,None
xrpl_tx_72522,1,95,1.2e-05,XRP only,None
xrpl_tx_72523,1,95,1.2e-05,XRP only,None
xrpl_tx_72524,1,95,1.2e-05,XRP only,None
xrpl_tx_72525,1,95,1.2e-05,XRP only,None
xrpl_tx_72526,1,95,1.2e-05,XRP only,None
xrpl_tx_72527,1,95,1.2e-05,XRP only,None
xrpl_tx_72528,1,95,1.2e-05,XRP only,None
xrpl_tx_72529,1,95,1.2e-05,XRP only,None
xrpl_tx_72530,1,95,1.2e-05,XRP only,None
xrpl_tx_72531,1,95,1.2e-05,XRP only,None
xrpl_tx_72532,1,95,1.2e-05,XRP only,None
xrpl_tx_72533,1,95,1.2e-05,XRP only,None
xrpl_tx_72534,1,95,1.2e-05,XRP only,None
xrpl_tx_72535,1,95,1.2e-05,XRP only,None
xrpl_tx_72536,1,95,1.2e-05,XRP only,None
xrpl_tx_72537,1,95,1.2e-05,XRP only,None
xrpl_tx_72538,1,95,1.2e-05,XRP only,None
xrpl_tx_72539,1,95,1.2e-05,XRP only,None
xrpl_tx_72540,1,95,1.2e-05,XRP only,None
xrpl_tx_72541,1,95,1.2e-05,XRP only,None
xrpl_tx_72542,1,95,1.2e-05,XRP only,None
xrpl_tx_72543,1,95,1.2e-05,XRP only,None
xrpl_tx_72544,1,95,1.2e-05,XRP only,None
xrpl_tx_72545,1,95,1.2e-05,XRP only,None
xrpl_tx_72546,1,95,1.2e-05,XRP only,None
xrpl_tx_72547,1,95,1.2e-05,XRP only,None
xrpl_tx_72548,1,95,1.2e-05,XRP only,None
xrpl_tx_72549,1,95,1.2e-05,XRP only,None
xrpl_tx_72550,1,95,1.2e-05,XRP only,None
xrpl_tx_72551,1,95,1.2e-05,XRP only,None
xrpl_tx_72552,1,95,1.2e-05,XRP only,None
xrpl_tx_72553,1,95,1.2e-05,XRP only,None
xrpl_tx_72554,1,95,1.2e-05,XRP only,None
xrpl_tx_72555,1,95,1.2e-05,XRP only,None
xrpl_tx_72556,1,95,1.2e-05,XRP only,None
xrpl_tx_72557,1,95,1.2e-05,XRP only,None
xrpl_tx_72558,1,95,1.2e-05,XRP only,None
xrpl_tx_72559,1,95,1.2e-05,XRP only,None
xrpl_tx_72560,1,95,1.2e-05,XRP only,None
xrpl_tx_72561,1,95,1.2e-05,XRP only,None
xrpl_tx_72562,1,95,1.2e-05,XRP only,None
xrpl_tx_72563,1,95,1.2e-05,XRP only,None
xrpl_tx_72564,1,95,1.2e-05,XRP only,None
xrpl_tx_72565,1,95,1.2e-05,XRP only,None
xrpl_tx_72566,1,95,1.2e-05,XRP only,None
xrpl_tx_72567,1,95,1.2e-05,XRP only,None
xrpl_tx_72568,1,95,1.2e-05,XRP only,None
xrpl_tx_72569,1,95,1.2e-05,XRP only,None
xrpl_tx_72570,1,95,1.2e-05,XRP only,None
xrpl_tx_72571,1,95,1.2e-05,XRP only,None
xrpl_tx_72572,1,95,1.2e-05,XRP only,None
xrpl_tx_72573,1,95,1.2e-05,XRP only,None
xrpl_tx_72574,1,95,1.2e-05,XRP only,None
xrpl_tx_72575,1,95,1.2e-05,XRP only,None
xrpl_tx_72576,1,95,1.2e-05,XRP only,None
xrpl_tx_72577,1,95,1.2e-05,XRP only,None
xrpl_tx_72578,1,95,1.2e-05,XRP only,None
xrpl_tx_72579,1,95,1.2e-05,XRP only,None
xrpl_tx_72580,1,95,1.2e-05,XRP only,None
xrpl_tx_72581,1,95,1.2e-05,XRP only,None
xrpl_tx_72582,1,95,1.2e-05,XRP only,None
xrpl_tx_72583,1,95,1.2e-05,XRP only,None
xrpl_tx_72584,1,95,1.2e-05,XRP only,None
xrpl_tx_72585,1,95,1.2e-05,XRP only,None
xrpl_tx_72586,1,95,1.2e-05,XRP only,None
xrpl_tx_72587,1,95,1.2e-05,XRP only,None
