tx_id,route_used,latency_ms,fee_xlm,compliance_passed
stratx_64360,USDC,75,8e-05,True
stratx_64361,EURC,75,8.2e-05,True
stratx_64362,XLM,75,8.4e-05,True
stratx_64363,USDC,75,8.6e-05,True
stratx_64364,EURC,75,8.8e-05,True
stratx_64365,XLM,75,9e-05,True
stratx_64366,USDC,75,9.2e-05,True
stratx_64367,EURC,75,9.4e-05,True
stratx_64368,XLM,75,9.6e-05,True
stratx_64369,USDC,75,9.8e-05,True
stratx_64370,EURC,75,8e-05,True
stratx_64371,XLM,75,8.2e-05,True
stratx_64372,USDC,75,8.4e-05,True
stratx_64373,EURC,75,8.6e-05,True
stratx_64374,XLM,75,8.8e-05,True
stratx_64375,USDC,75,9e-05,True
stratx_64376,EURC,75,9.2e-05,True
stratx_64377,XLM,75,9.4e-05,True
stratx_64378,USDC,75,9.6e-05,True
stratx_64379,EURC,75,9.8e-05,True
stratx_64380,XLM,75,8e-05,True
stratx_64381,USDC,75,8.2e-05,True
stratx_64382,EURC,75,8.4e-05,True
stratx_64383,XLM,75,8.6e-05,True
stratx_64384,USDC,75,8.8e-05,True
stratx_64385,EURC,75,9e-05,True
stratx_64386,XLM,75,9.2e-05,True
stratx_64387,USDC,75,9.4e-05,True
stratx_64388,EURC,75,9.6e-05,True
stratx_64389,XLM,75,9.8e-05,True
stratx_64390,USDC,75,8e-05,True
stratx_64391,EURC,75,8.2e-05,True
stratx_64392,XLM,75,8.4e-05,True
stratx_64393,USDC,75,8.6e-05,True
stratx_64394,EURC,75,8.8e-05,True
stratx_64395,XLM,75,9e-05,True
stratx_64396,USDC,75,9.2e-05,True
stratx_64397,EURC,75,9.4e-05,True
stratx_64398,XLM,75,9.6e-05,True
stratx_64399,USDC,75,9.8e-05,True
stratx_64400,EURC,75,8e-05,True
stratx_64401,XLM,75,8.2e-05,True
stratx_64402,USDC,75,8.4e-05,True
stratx_64403,EURC,75,8.6e-05,True
stratx_64404,XLM,75,8.8e-05,True
stratx_64405,USDC,75,9e-05,True
stratx_64406,EURC,75,9.2e-05,True
stratx_64407,XLM,75,9.4e-05,True
stratx_64408,USDC,75,9.6e-05,True
stratx_64409,EURC,75,9.8e-05,True
stratx_64410,XLM,75,8e-05,True
stratx_64411,USDC,75,8.2e-05,True
stratx_64412,EURC,75,8.4e-05,True
stratx_64413,XLM,75,8.6e-05,True
stratx_64414,USDC,75,8.8e-05,True
stratx_64415,EURC,75,9e-05,True
stratx_64416,XLM,75,9.2e-05,True
stratx_64417,USDC,75,9.4e-05,True
stratx_64418,EURC,75,9.6e-05,True
stratx_64419,XLM,75,9.8e-05,True
stratx_64420,USDC,75,8e-05,True
stratx_64421,EURC,75,8.2e-05,True
stratx_64422,XLM,75,8.4e-05,True
stratx_64423,USDC,75,8.6e-05,True
stratx_64424,EURC,75,8.8e-05,True
stratx_64425,XLM,75,9e-05,True
stratx_64426,USDC,75,9.2e-05,True
stratx_64427,EURC,75,9.4e-05,True
stratx_64428,XLM,75,9.6e-05,True
stratx_64429,USDC,75,9.8e-05,True
stratx_64430,EURC,75,8e-05,True
stratx_64431,XLM,75,8.2e-05,True
stratx_64432,USDC,75,8.4e-05,True
stratx_64433,EURC,75,8.6e-05,True
stratx_64434,XLM,75,8.8e-05,True
stratx_64435,USDC,75,9e-05,True
stratx_64436,EURC,75,9.2e-05,True
stratx_64437,XLM,75,9.4e-05,True
stratx_64438,USDC,75,9.6e-05,True
stratx_64439,EURC,75,9.8e-05,True
stratx_64440,XLM,75,8e-05,True
stratx_64441,USDC,75,8.2e-05,True
stratx_64442,EURC,75,8.4e-05,True
stratx_64443,XLM,75,8.6e-05,True
stratx_64444,USDC,75,8.8e-05,True
stratx_64445,EURC,75,9e-05,True
stratx_64446,XLM,75,9.2e-05,True
stratx_64447,USDC,75,9.4e-05,True
stratx_64448,EURC,75,9.6e-05,True
stratx_64449,XLM,75,9.8e-05,True
stratx_64450,USDC,75,8e-05,True
stratx_64451,EURC,75,8.2e-05,True
stratx_64452,XLM,75,8.4e-05,True
stratx_64453,USDC,75,8.6e-05,True
stratx_64454,EURC,75,8.8e-05,True
stratx_64455,XLM,75,9e-05,True
stratx_64456,USDC,75,9.2e-05,True
stratx_64457,EURC,75,9.4e-05,True
stratx_64458,XLM,75,9.6e-05,True
stratx_64459,USDC,75,9.8e-05,True
stratx_64460,EURC,75,8e-05,True
stratx_64461,XLM,75,8.2e-05,True
stratx_64462,USDC,75,8.4e-05,True
stratx_64463,EURC,75,8.6e-05,True
stratx_64464,XLM,75,8.8e-05,True
stratx_64465,USDC,75,9e-05,True
stratx_64466,EURC,75,9.2e-05,True
stratx_64467,XLM,75,9.4e-05,True
stratx_64468,USDC,75,9.6e-05,True
stratx_64469,EURC,75,9.8e-05,True
stratx_64470,XLM,75,8e-05,True
stratx_64471,USDC,75,8.2e-05,True
stratx_64472,EURC,75,8.4e-05,True
stratx_64473,XLM,75,8.6e-05,True
stratx_64474,USDC,75,8.8e-05,True
stratx_64475,EURC,75,9e-05,True
stratx_64476,XLM,75,9.2e-05,True
stratx_64477,USDC,75,9.4e-05,True
stratx_64478,EURC,75,9.6e-05,True
stratx_64479,XLM,75,9.8e-05,True
stratx_64480,USDC,75,8e-05,True
stratx_64481,EURC,75,8.2e-05,True
stratx_64482,XLM,75,8.4e-05,True
stratx_64483,USDC,75,8.6e-05,True
stratx_64484,EURC,75,8.8e-05,True
stratx_64485,XLM,75,9e-05,True
stratx_64486,USDC,75,9.2e-05,True
stratx_64487,EURC,75,9.4e-05,True
stratx_64488,XLM,75,9.6e-05,True
stratx_64489,USDC,75,9.8e-05,True
stratx_64490,EURC,75,8e-05,True
stratx_64491,XLM,75,8.2e-05,True
stratx_64492,USDC,75,8.4e-05,True
stratx_64493,EURC,75,8.6e-05,True
stratx_64494,XLM,75,8.8e-05,True
stratx_64495,USDC,75,9e-05,True
stratx_64496,EURC,75,9.2e-05,True
stratx_64497,XLM,75,9.4e-05,True
stratx_64498,USDC,75,9.6e-05,True
stratx_64499,EURC,75,9.8e-05,True
stratx_64500,XLM,75,8e-05,True
stratx_64501,USDC,75,8.2e-05,True
stratx_64502,EURC,75,8.4e-05,True
stratx_64503,XLM,75,8.6e-05,True
stratx_64504,USDC,75,8.8e-05,True
stratx_64505,EURC,75,9e-05,True
stratx_64506,XLM,75,9.2e-05,True
stratx_64507,USDC,75,9.4e-05,True
stratx_64508,EURC,75,9.6e-05,True
stratx_64509,XLM,75,9.8e-05,True
stratx_64510,USDC,75,8e-05,True
stratx_64511,EURC,75,8.2e-05,True
stratx_64512,XLM,75,8.4e-05,True
stratx_64513,USDC,75,8.6e-05,True
stratx_64514,EURC,75,8.8e-05,True
stratx_64515,XLM,75,9e-05,True
stratx_64516,USDC,75,9.2e-05,True
stratx_64517,EURC,75,9.4e-05,True
stratx_64518,XLM,75,9.6e-05,True
stratx_64519,USDC,75,9.8e-05,True
stratx_64520,EURC,75,8e-05,True
stratx_64521,XLM,75,8.2e-05,True
stratx_64522,USDC,75,8.4e-05,True
stratx_64523,EURC,75,8.6e-05,True
stratx_64524,XLM,75,8.8e-05,True
stratx_64525,USDC,75,9e-05,True
stratx_64526,EURC,75,9.2e-05,True
stratx_64527,XLM,75,9.4e-05,True
stratx_64528,USDC,75,9.6e-05,True
stratx_64529,EURC,75,9.8e-05,True
stratx_64530,XLM,75,8e-05,True
stratx_64531,USDC,75,8.2e-05,True
stratx_64532,EURC,75,8.4e-05,True
stratx_64533,XLM,75,8.6e-05,True
stratx_64534,USDC,75,8.8e-05,True
stratx_64535,EURC,75,9e-05,True
stratx_64536,XLM,75,9.2e-05,True
stratx_64537,USDC,75,9.4e-05,True
stratx_64538,EURC,75,9.6e-05,True
stratx_64539,XLM,75,9.8e-05,True
stratx_64540,USDC,75,8e-05,True
stratx_64541,EURC,75,8.2e-05,True
stratx_64542,XLM,75,8.4e-05,True
stratx_64543,USDC,75,8.6e-05,True
stratx_64544,EURC,75,8.8e-05,True
stratx_64545,XLM,75,9e-05,True
stratx_64546,USDC,75,9.2e-05,True
stratx_64547,EURC,75,9.4e-05,True
stratx_64548,XLM,75,9.6e-05,True
stratx_64549,USDC,75,9.8e-05,True
stratx_64550,EURC,75,8e-05,True
stratx_64551,XLM,75,8.2e-05,True
stratx_64552,USDC,75,8.4e-05,True
stratx_64553,EURC,75,8.6e-05,True
stratx_64554,XLM,75,8.8e-05,True
stratx_64555,USDC,75,9e-05,True
stratx_64556,EURC,75,9.2e-05,True
stratx_64557,XLM,75,9.4e-05,True
stratx_64558,USDC,75,9.6e-05,True
stratx_64559,EURC,75,9.8e-05,True
stratx_64560,XLM,75,8e-05,True
stratx_64561,USDC,75,8.2e-05,True
stratx_64562,EURC,75,8.4e-05,True
stratx_64563,XLM,75,8.6e-05,True
stratx_64564,USDC,75,8.8e-05,True
stratx_64565,EURC,75,9e-05,True
stratx_64566,XLM,75,9.2e-05,True
stratx_64567,USDC,75,9.4e-05,True
stratx_64568,EURC,75,9.6e-05,True
stratx_64569,XLM,75,9.8e-05,True
stratx_64570,USDC,75,8e-05,True
stratx_64571,EURC,75,8.2e-05,True
stratx_64572,XLM,75,8.4e-05,True
stratx_64573,USDC,75,8.6e-05,True
stratx_64574,EURC,75,8.8e-05,True
stratx_64575,XLM,75,9e-05,True
stratx_64576,USDC,75,9.2e-05,True
stratx_64577,EURC,75,9.4e-05,True
stratx_64578,XLM,75,9.6e-05,True
stratx_64579,USDC,75,9.8e-05,True
stratx_64580,EURC,75,8e-05,True
stratx_64581,XLM,75,8.2e-05,True
stratx_64582,USDC,75,8.4e-05,True
stratx_64583,EURC,75,8.6e-05,True
stratx_64584,XLM,75,8.8e-05,True
stratx_64585,USDC,75,9e-05,True
stratx_64586,EURC,75,9.2e-05,True
stratx_64587,XLM,75,9.4e-05,True
stratx_64588,USDC,75,9.6e-05,True
stratx_64589,EURC,75,9.8e-05,True
stratx_64590,XLM,75,8e-05,True
stratx_64591,USDC,75,8.2e-05,True
stratx_64592,EURC,75,8.4e-05,True
stratx_64593,XLM,75,8.6e-05,True
stratx_64594,USDC,75,8.8e-05,True
stratx_64595,EURC,75,9e-05,True
stratx_64596,XLM,75,9.2e-05,True
stratx_64597,USDC,75,9.4e-05,True
stratx_64598,EURC,75,9.6e-05,True
stratx_64599,XLM,75,9.8e-05,True
stratx_64600,USDC,75,8e-05,True
stratx_64601,EURC,75,8.2e-05,True
stratx_64602,XLM,75,8.4e-05,True
stratx_64603,USDC,75,8.6e-05,True
stratx_64604,EURC,75,8.8e-05,True
stratx_64605,XLM,75,9e-05,True
stratx_64606,USDC,75,9.2e-05,True
stratx_64607,EURC,75,9.4e-05,True
stratx_64608,XLM,75,9.6e-05,True
stratx_64609,USDC,75,9.8e-05,True
stratx_64610,EURC,75,8e-05,True
stratx_64611,XLM,75,8.2e-05,True
stratx_64612,USDC,75,8.4e-05,True
stratx_64613,EURC,75,8.6e-05,True
stratx_64614,XLM,75,8.8e-05,True
stratx_64615,USDC,75,9e-05,True
stratx_64616,EURC,75,9.2e-05,True
stratx_64617,XLM,75,9.4e-05,True
stratx_64618,USDC,75,9.6e-05,True
stratx_64619,EURC,75,9.8e-05,True
stratx_64620,XLM,75,8e-05,True
stratx_64621,USDC,75,8.2e-05,True
stratx_64622,EURC,75,8.4e-05,True
stratx_64623,XLM,75,8.6e-05,True
stratx_64624,USDC,75,8.8e-05,True
stratx_64625,EURC,75,9e-05,True
stratx_64626,XLM,75,9.2e-05,True
stratx_64627,USDC,75,9.4e-05,True
stratx_64628,EURC,75,9.6e-05,True
stratx_64629,XLM,75,9.8e-05,True
stratx_64630,USDC,75,8e-05,True
stratx_64631,EURC,75,8.2e-05,True
stratx_64632,XLM,75,8.4e-05,True
stratx_64633,USDC,75,8.6e-05,True
stratx_64634,EURC,75,8.8e-05,True
stratx_64635,XLM,75,9e-05,True
stratx_64636,USDC,75,9.2e-05,True
stratx_64637,EURC,75,9.4e-05,True
stratx_64638,XLM,75,9.6e-05,True
stratx_64639,USDC,75,9.8e-05,True
stratx_64640,EURC,75,8e-05,True
stratx_64641,XLM,75,8.2e-05,True
stratx_64642,USDC,75,8.4e-05,True
stratx_64643,EURC,75,8.6e-05,True
stratx_64644,XLM,75,8.8e-05,True
stratx_64645,USDC,75,9e-05,True
stratx_64646,EURC,75,9.2e-05,True
stratx_64647,XLM,75,9.4e-05,True
stratx_64648,USDC,75,9.6e-05,True
stratx_64649,EURC,75,9.8e-05,True
stratx_64650,XLM,75,8e-05,True
stratx_64651,USDC,75,8.2e-05,True
stratx_64652,EURC,75,8.4e-05,True
stratx_64653,XLM,75,8.6e-05,True
stratx_64654,USDC,75,8.8e-05,True
stratx_64655,EURC,75,9e-05,True
stratx_64656,XLM,75,9.2e-05,True
stratx_64657,USDC,75,9.4e-05,True
stratx_64658,EURC,75,9.6e-05,True
stratx_64659,XLM,75,9.8e-05,True
stratx_64660,USDC,75,8e-05,True
stratx_64661,EURC,75,8.2e-05,True
stratx_64662,XLM,75,8.4e-05,True
stratx_64663,USDC,75,8.6e-05,True
stratx_64664,EURC,75,8.8e-05,True
stratx_64665,XLM,75,9e-05,True
stratx_64666,USDC,75,9.2e-05,True
stratx_64667,EURC,75,9.4e-05,True
stratx_64668,XLM,75,9.6e-05,True
stratx_64669,USDC,75,9.8e-05,True
stratx_64670,EURC,75,8e-05,True
stratx_64671,XLM,75,8.2e-05,True
stratx_64672,USDC,75,8.4e-05,True
stratx_64673,EURC,75,8.6e-05,True
stratx_64674,XLM,75,8.8e-05,True
stratx_64675,USDC,75,9e-05,True
stratx_64676,EURC,75,9.2e-05,True
stratx_64677,XLM,75,9.4e-05,True
stratx_64678,USDC,75,9.6e-05,True
stratx_64679,EURC,75,9.8e-05,True
stratx_64680,XLM,75,8e-05,True
stratx_64681,USDC,75,8.2e-05,True
stratx_64682,EURC,75,8.4e-05,True
stratx_64683,XLM,75,8.6e-05,True
stratx_64684,USDC,75,8.8e-05,True
stratx_64685,EURC,75,9e-05,True
stratx_64686,XLM,75,9.2e-05,True
stratx_64687,USDC,75,9.4e-05,True
stratx_64688,EURC,75,9.6e-05,True
stratx_64689,XLM,75,9.8e-05,True
stratx_64690,USDC,75,8e-05,True
stratx_64691,EURC,75,8.2e-05,True
stratx_64692,XLM,75,8.4e-05,True
stratx_64693,USDC,75,8.6e-05,True
stratx_64694,EURC,75,8.8e-05,True
stratx_64695,XLM,75,9e-05,True
stratx_64696,USDC,75,9.2e-05,True
stratx_64697,EURC,75,9.4e-05,True
stratx_64698,XLM,75,9.6e-05,True
stratx_64699,USDC,75,9.8e-05,True
stratx_64700,EURC,75,8e-05,True
stratx_64701,XLM,75,8.2e-05,True
stratx_64702,USDC,75,8.4e-05,True
stratx_64703,EURC,75,8.6e-05,True
stratx_64704,XLM,75,8.8e-05,True
stratx_64705,USDC,75,9e-05,True
stratx_64706,EURC,75,9.2e-05,True
stratx_64707,XLM,75,9.4e-05,True
stratx_64708,USDC,75,9.6e-05,True
stratx_64709,EURC,75,9.8e-05,True
stratx_64710,XLM,75,8e-05,True
stratx_64711,USDC,75,8.2e-05,True
stratx_64712,EURC,75,8.4e-05,True
stratx_64713,XLM,75,8.6e-05,True
stratx_64714,USDC,75,8.8e-05,True
stratx_64715,EURC,75,9e-05,True
stratx_64716,XLM,75,9.2e-05,True
stratx_64717,USDC,75,9.4e-05,True
stratx_64718,EURC,75,9.6e-05,True
stratx_64719,XLM,75,9.8e-05,True
stratx_64720,USDC,75,8e-05,True
stratx_64721,EURC,75,8.2e-05,True
stratx_64722,XLM,75,8.4e-05,True
stratx_64723,USDC,75,8.6e-05,True
stratx_64724,EURC,75,8.8e-05,True
stratx_64725,XLM,75,9e-05,True
stratx_64726,USDC,75,9.2e-05,True
stratx_64727,EURC,75,9.4e-05,True
stratx_64728,XLM,75,9.6e-05,True
stratx_64729,USDC,75,9.8e-05,True
stratx_64730,EURC,75,8e-05,True
stratx_64731,XLM,75,8.2e-05,True
stratx_64732,USDC,75,8.4e-05,True
stratx_64733,EURC,75,8.6e-05,True
stratx_64734,XLM,75,8.8e-05,True
stratx_64735,USDC,75,9e-05,True
stratx_64736,EURC,75,9.2e-05,True
stratx_64737,XLM,75,9.4e-05,True
stratx_64738,USDC,75,9.6e-05,True
stratx_64739,EURC,75,9.8e-05,True
stratx_64740,XLM,75,8e-05,True
stratx_64741,USDC,75,8.2e-05,True
stratx_64742,EURC,75,8.4e-05,True
stratx_64743,XLM,75,8.6e-05,True
stratx_64744,USDC,75,8.8e-05,True
stratx_64745,EURC,75,9e-05,True
stratx_64746,XLM,75,9.2e-05,True
stratx_64747,USDC,75,9.4e-05,True
stratx_64748,EURC,75,9.6e-05,True
stratx_64749,XLM,75,9.8e-05,True
stratx_64750,USDC,75,8e-05,True
stratx_64751,EURC,75,8.2e-05,True
stratx_64752,XLM,75,8.4e-05,True
stratx_64753,USDC,75,8.6e-05,True
stratx_64754,EURC,75,8.8e-05,True
stratx_64755,XLM,75,9e-05,True
stratx_64756,USDC,75,9.2e-05,True
stratx_64757,EURC,75,9.4e-05,True
stratx_64758,XLM,75,9.6e-05,True
stratx_64759,USDC,75,9.8e-05,True
stratx_64760,EURC,75,8e-05,True
stratx_64761,XLM,75,8.2e-05,True
stratx_64762,USDC,75,8.4e-05,True
stratx_64763,EURC,75,8.6e-05,True
stratx_64764,XLM,75,8.8e-05,True
stratx_64765,USDC,75,9e-05,True
stratx_64766,EURC,75,9.2e-05,True
stratx_64767,XLM,75,9.4e-05,True
stratx_64768,USDC,75,9.6e-05,True
stratx_64769,EURC,75,9.8e-05,True
stratx_64770,XLM,75,8e-05,True
stratx_64771,USDC,75,8.2e-05,True
stratx_64772,EURC,75,8.4e-05,True
stratx_64773,XLM,75,8.6e-05,True
stratx_64774,USDC,75,8.8e-05,True
stratx_64775,EURC,75,9e-05,True
stratx_64776,XLM,75,9.2e-05,True
stratx_64777,USDC,75,9.4e-05,True
stratx_64778,EURC,75,9.6e-05,True
stratx_64779,XLM,75,9.8e-05,True
stratx_64780,USDC,75,8e-05,True
stratx_64781,EURC,75,8.2e-05,True
stratx_64782,XLM,75,8.4e-05,True
stratx_64783,USDC,75,8.6e-05,True
stratx_64784,EURC,75,8.8e-05,True
stratx_64785,XLM,75,9e-05,True
stratx_64786,USDC,75,9.2e-05,True
stratx_64787,EURC,75,9.4e-05,True
stratx_64788,XLM,75,9.6e-05,True
stratx_64789,USDC,75,9.8e-05,True
stratx_64790,EURC,75,8e-05,True
stratx_64791,XLM,75,8.2e-05,True
stratx_64792,USDC,75,8.4e-05,True
stratx_64793,EURC,75,8.6e-05,True
stratx_64794,XLM,75,8.8e-05,True
stratx_64795,USDC,75,9e-05,True
stratx_64796,EURC,75,9.2e-05,True
stratx_64797,XLM,75,9.4e-05,True
stratx_64798,USDC,75,9.6e-05,True
stratx_64799,EURC,75,9.8e-05,True
stratx_64800,XLM,75,8e-05,True
stratx_64801,USDC,75,8.2e-05,True
stratx_64802,EURC,75,8.4e-05,True
stratx_64803,XLM,75,8.6e-05,True
stratx_64804,USDC,75,8.8e-05,True
stratx_64805,EURC,75,9e-05,True
stratx_64806,XLM,75,9.2e-05,True
stratx_64807,USDC,75,9.4e-05,True
stratx_64808,EURC,75,9.6e-05,True
stratx_64809,XLM,75,9.8e-05,True
stratx_64810,USDC,75,8e-05,True
stratx_64811,EURC,75,8.2e-05,True
stratx_64812,XLM,75,8.4e-05,True
stratx_64813,USDC,75,8.6e-05,True
stratx_64814,EURC,75,8.8e-05,True
stratx_64815,XLM,75,9e-05,True
stratx_64816,USDC,75,9.2e-05,True
stratx_64817,EURC,75,9.4e-05,True
stratx_64818,XLM,75,9.6e-05,True
stratx_64819,USDC,75,9.8e-05,True
stratx_64820,EURC,75,8e-05,True
stratx_64821,XLM,75,8.2e-05,True
stratx_64822,USDC,75,8.4e-05,True
stratx_64823,EURC,75,8.6e-05,True
stratx_64824,XLM,75,8.8e-05,True
stratx_64825,USDC,75,9e-05,True
stratx_64826,EURC,75,9.2e-05,True
stratx_64827,XLM,75,9.4e-05,True
stratx_64828,USDC,75,9.6e-05,True
stratx_64829,EURC,75,9.8e-05,True
stratx_64830,XLM,75,8e-05,True
stratx_64831,USDC,75,8.2e-05,True
stratx_64832,EURC,75,8.4e-05,True
stratx_64833,XLM,75,8.6e-05,True
stratx_64834,USDC,75,8.8e-05,True
stratx_64835,EURC,75,9e-05,True
stratx_64836,XLM,75,9.2e-05,True
stratx_64837,USDC,75,9.4e-05,True
stratx_64838,EURC,75,9.6e-05,True
stratx_64839,XLM,75,9.8e-05,True
stratx_64840,USDC,75,8e-05,True
stratx_64841,EURC,75,8.2e-05,True
stratx_64842,XLM,75,8.4e-05,True
stratx_64843,USDC,75,8.6e-05,True
stratx_64844,EURC,75,8.8e-05,True
stratx_64845,XLM,75,9e-05,True
stratx_64846,USDC,75,9.2e-05,True
stratx_64847,EURC,75,9.4e-05,True
stratx_64848,XLM,75,9.6e-05,True
stratx_64849,USDC,75,9.8e-05,True
stratx_64850,EURC,75,8e-05,True
stratx_64851,XLM,75,8.2e-05,True
stratx_64852,USDC,75,8.4e-05,True
stratx_64853,EURC,75,8.6e-05,True
stratx_64854,XLM,75,8.8e-05,True
stratx_64855,USDC,75,9e-05,True
stratx_64856,EURC,75,9.2e-05,True
stratx_64857,XLM,75,9.4e-05,True
stratx_64858,USDC,75,9.6e-05,True
stratx_64859,EURC,75,9.8e-05,True
stratx_64860,XLM,75,8e-05,True
stratx_64861,USDC,75,8.2e-05,True
stratx_64862,EURC,75,8.4e-05,True
stratx_64863,XLM,75,8.6e-05,True
stratx_64864,USDC,75,8.8e-05,True
stratx_64865,EURC,75,9e-05,True
stratx_64866,XLM,75,9.2e-05,True
stratx_64867,USDC,75,9.4e-05,True
stratx_64868,EURC,75,9.6e-05,True
stratx_64869,XLM,75,9.8e-05,True
stratx_64870,USDC,75,8e-05,True
stratx_64871,EURC,75,8.2e-05,True
stratx_64872,XLM,75,8.4e-05,True
stratx_64873,USDC,75,8.6e-05,True
stratx_64874,EURC,75,8.8e-05,True
stratx_64875,XLM,75,9e-05,True
stratx_64876,USDC,75,9.2e-05,True
stratx_64877,EURC,75,9.4e-05,True
stratx_64878,XLM,75,9.6e-05,True
stratx_64879,USDC,75,9.8e-05,True
stratx_64880,EURC,75,8e-05,True
stratx_64881,XLM,75,8.2e-05,True
stratx_64882,USDC,75,8.4e-05,True
stratx_64883,EURC,75,8.6e-05,True
stratx_64884,XLM,75,8.8e-05,True
stratx_64885,USDC,75,9e-05,True
stratx_64886,EURC,75,9.2e-05,True
stratx_64887,XLM,75,9.4e-05,True
stratx_64888,USDC,75,9.6e-05,True
stratx_64889,EURC,75,9.8e-05,True
stratx_64890,XLM,75,8e-05,True
stratx_64891,USDC,75,8.2e-05,True
stratx_64892,EURC,75,8.4e-05,True
stratx_64893,XLM,75,8.6e-05,True
stratx_64894,USDC,75,8.8e-05,True
stratx_64895,EURC,75,9e-05,True
stratx_64896,XLM,75,9.2e-05,True
stratx_64897,USDC,75,9.4e-05,True
stratx_64898,EURC,75,9.6e-05,True
stratx_64899,XLM,75,9.8e-05,True
stratx_64900,USDC,75,8e-05,True
stratx_64901,EURC,75,8.2e-05,True
stratx_64902,XLM,75,8.4e-05,True
stratx_64903,USDC,75,8.6e-05,True
stratx_64904,EURC,75,8.8e-05,True
stratx_64905,XLM,75,9e-05,True
stratx_64906,USDC,75,9.2e-05,True
stratx_64907,EURC,75,9.4e-05,True
stratx_64908,XLM,75,9.6e-05,True
stratx_64909,USDC,75,9.8e-05,True
stratx_64910,EURC,75,8e-05,True
stratx_64911,XLM,75,8.2e-05,True
stratx_64912,USDC,75,8.4e-05,True
stratx_64913,EURC,75,8.6e-05,True
stratx_64914,XLM,75,8.8e-05,True
stratx_64915,USDC,75,9e-05,True
stratx_64916,EURC,75,9.2e-05,True
stratx_64917,XLM,75,9.4e-05,True
stratx_64918,USDC,75,9.6e-05,True
stratx_64919,EURC,75,9.8e-05,True
stratx_64920,XLM,75,8e-05,True
stratx_64921,USDC,75,8.2e-05,True
stratx_64922,EURC,75,8.4e-05,True
stratx_64923,XLM,75,8.6e-05,True
stratx_64924,USDC,75,8.8e-05,True
stratx_64925,EURC,75,9e-05,True
stratx_64926,XLM,75,9.2e-05,True
stratx_64927,USDC,75,9.4e-05,True
stratx_64928,EURC,75,9.6e-05,True
stratx_64929,XLM,75,9.8e-05,True
stratx_64930,USDC,75,8e-05,True
stratx_64931,EURC,75,8.2e-05,True
stratx_64932,XLM,75,8.4e-05,True
stratx_64933,USDC,75,8.6e-05,True
stratx_64934,EURC,75,8.8e-05,True
stratx_64935,XLM,75,9e-05,True
stratx_64936,USDC,75,9.2e-05,True
stratx_64937,EURC,75,9.4e-05,True
stratx_64938,XLM,75,9.6e-05,True
stratx_64939,USDC,75,9.8e-05,True
stratx_64940,EURC,75,8e-05,True
stratx_64941,XLM,75,8.2e-05,True
stratx_64942,USDC,75,8.4e-05,True
stratx_64943,EURC,75,8.6e-05,True
stratx_64944,XLM,75,8.8e-05,True
stratx_64945,USDC,75,9e-05,True
stratx_64946,EURC,75,9.2e-05,True
stratx_64947,XLM,75,9.4e-05,True
stratx_64948,USDC,75,9.6e-05,True
stratx_64949,EURC,75,9.8e-05,True
stratx_64950,XLM,75,8e-05,True
stratx_64951,USDC,75,8.2e-05,True
stratx_64952,EURC,75,8.4e-05,True
stratx_64953,XLM,75,8.6e-05,True
stratx_64954,USDC,75,8.8e-05,True
stratx_64955,EURC,75,9e-05,True
stratx_64956,XLM,75,9.2e-05,True
stratx_64957,USDC,75,9.4e-05,True
stratx_64958,EURC,75,9.6e-05,True
stratx_64959,XLM,75,9.8e-05,True
stratx_64960,USDC,75,8e-05,True
stratx_64961,EURC,75,8.2e-05,True
stratx_64962,XLM,75,8.4e-05,True
stratx_64963,USDC,75,8.6e-05,True
stratx_64964,EURC,75,8.8e-05,True
stratx_64965,XLM,75,9e-05,True
stratx_64966,USDC,75,9.2e-05,True
stratx_64967,EURC,75,9.4e-05,True
stratx_64968,XLM,75,9.6e-05,True
stratx_64969,USDC,75,9.8e-05,True
stratx_64970,EURC,75,8e-05,True
stratx_64971,XLM,75,8.2e-05,True
stratx_64972,USDC,75,8.4e-05,True
stratx_64973,EURC,75,8.6e-05,True
stratx_64974,XLM,75,8.8e-05,True
stratx_64975,USDC,75,9e-05,True
stratx_64976,EURC,75,9.2e-05,True
stratx_64977,XLM,75,9.4e-05,True
stratx_64978,USDC,75,9.6e-05,True
stratx_64979,EURC,75,9.8e-05,True
stratx_64980,XLM,75,8e-05,True
stratx_64981,USDC,75,8.2e-05,True
stratx_64982,EURC,75,8.4e-05,True
stratx_64983,XLM,75,8.6e-05,True
stratx_64984,USDC,75,8.8e-05,True
stratx_64985,EURC,75,9e-05,True
stratx_64986,XLM,75,9.2e-05,True
stratx_64987,USDC,75,9.4e-05,True
stratx_64988,EURC,75,9.6e-05,True
stratx_64989,XLM,75,9.8e-05,True
stratx_64990,USDC,75,8e-05,True
stratx_64991,EURC,75,8.2e-05,True
stratx_64992,XLM,75,8.4e-05,True
stratx_64993,USDC,75,8.6e-05,True
stratx_64994,EURC,75,8.8e-05,True
stratx_64995,XLM,75,9e-05,True
stratx_64996,USDC,75,9.2e-05,True
stratx_64997,EURC,75,9.4e-05,True
stratx_64998,XLM,75,9.6e-05,True
stratx_64999,USDC,75,9.8e-05,True
stratx_65000,EURC,75,8e-05,True
stratx_65001,XLM,75,8.2e-05,True
stratx_65002,USDC,75,8.4e-05,True
stratx_65003,EURC,75,8.6e-05,True
stratx_65004,XLM,75,8.8e-05,True
stratx_65005,USDC,75,9e-05,True
