tx_id,ops_count,latency_ms,fee_xlm
stellar_native_65861,1,120,1e-05
stellar_native_65862,1,120,1e-05
stellar_native_65863,1,120,1e-05
stellar_native_65864,1,120,1e-05
stellar_native_65865,1,120,1e-05
stellar_native_65866,1,120,1e-05
stellar_native_65867,1,120,1e-05
stellar_native_65868,1,120,1e-05
stellar_native_65869,1,120,1e-05
stellar_native_65870,1,120,1e-05
stellar_native_65871,1,120,1e-05
stellar_native_65872,1,120,1e-05
stellar_native_65873,1,120,1e-05
stellar_native_65874,1,120,1e-05
stellar_native_65875,1,120,1e-05
stellar_native_65876,1,120,1e-05
stellar_native_65877,1,120,1e-05
stellar_native_65878,1,120,1e-05
stellar_native_65879,1,120,1e-05
stellar_native_65880,1,120,1e-05
stellar_native_65881,1,120,1e-05
stellar_native_65882,1,120,1e-05
stellar_native_65883,1,120,1e-05
stellar_native_65884,1,120,1e-05
stellar_native_65885,1,120,1e-05
stellar_native_65886,1,120,1e-05
stellar_native_65887,1,120,1e-05
stellar_native_65888,1,120,1e-05
stellar_native_65889,1,120,1e-05
stellar_native_65890,1,120,1e-05
stellar_native_65891,1,120,1e-05
stellar_native_65892,1,120,1e-05
stellar_native_65893,1,120,1e-05
stellar_native_65894,1,120,1e-05
stellar_native_65895,1,120,1e-05
stellar_native_65896,1,120,1e-05
stellar_native_65897,1,120,1e-05
stellar_native_65898,1,120,1e-05
stellar_native_65899,1,120,1e-05
stellar_native_65900,1,120,1e-05
stellar_native_65901,1,120,1e-05
stellar_native_65902,1,120,1e-05
stellar_native_65903,1,120,1e-05
stellar_native_65904,1,120,1e-05
stellar_native_65905,1,120,1e-05
stellar_native_65906,1,120,1e-05
stellar_native_65907,1,120,1e-05
stellar_native_65908,1,120,1e-05
stellar_native_65909,1,120,1e-05
stellar_native_65910,1,120,1e-05
stellar_native_65911,1,120,1e-05
stellar_native_65912,1,120,1e-05
stellar_native_65913,1,120,1e-05
stellar_native_65914,1,120,1e-05
stellar_native_65915,1,120,1e-05
stellar_native_65916,1,120,1e-05
stellar_native_65917,1,120,1e-05
stellar_native_65918,1,120,1e-05
stellar_native_65919,1,120,1e-05
stellar_native_65920,1,120,1e-05
stellar_native_65921,1,120,1e-05
stellar_native_65922,1,120,1e-05
stellar_native_65923,1,120,1e-05
stellar_native_65924,1,120,1e-05
stellar_native_65925,1,120,1e-05
stellar_native_65926,1,120,1e-05
stellar_native_65927,1,120,1e-05
stellar_native_65928,1,120,1e-05
stellar_native_65929,1,120,1e-05
stellar_native_65930,1,120,1e-05
stellar_native_65931,1,120,1e-05
stellar_native_65932,1,120,1e-05
stellar_native_65933,1,120,1e-05
stellar_native_65934,1,120,1e-05
stellar_native_65935,1,120,1e-05
stellar_native_65936,1,120,1e-05
stellar_native_65937,1,120,1e-05
stellar_native_65938,1,120,1e-05
stellar_native_65939,1,120,1e-05
stellar_native_65940,1,120,1e-05
stellar_native_65941,1,120,1e-05
stellar_native_65942,1,120,1e-05
stellar_native_65943,1,120,1e-05
stellar_native_65944,1,120,1e-05
stellar_native_65945,1,120,1e-05
stellar_native_65946,1,120,1e-05
stellar_native_65947,1,120,1e-05
stellar_native_65948,1,120,1e-05
stellar_native_65949,1,120,1e-05
stellar_native_65950,1,120,1e-05
stellar_native_65951,1,120,1e-05
stellar_native_65952,1,120,1e-05
stellar_native_65953,1,120,1e-05
stellar_native_65954,1,120,1e-05
stellar_native_65955,1,120,1e-05
stellar_native_65956,1,120,1e-05
stellar_native_65957,1,120,1e-05
stellar_native_65958,1,120,1e-05
stellar_native_65959,1,120,1e-05
stellar_native_65960,1,120,1e-05
stellar_native_65961,1,120,1e-05
stellar_native_65962,1,120,1e-05
stellar_native_65963,1,120,1e-05
stellar_native_65964,1,120,1e-05
stellar_native_65965,1,120,1e-05
stellar_native_65966,1,120,1e-05
stellar_native_65967,1,120,1e-05
stellar_native_65968,1,120,1e-05
stellar_native_65969,1,120,1e-05
stellar_native_65970,1,120,1e-05
stellar_native_65971,1,120,1e-05
stellar_native_65972,1,120,1e-05
stellar_native_65973,1,120,1e-05
stellar_native_65974,1,120,1e-05
stellar_native_65975,1,120,1e-05
stellar_native_65976,1,120,1e-05
stellar_native_65977,1,120,1e-05
stellar_native_65978,1,120,1e-05
stellar_native_65979,1,120,1e-05
stellar_native_65980,1,120,1e-05
stellar_native_65981,1,120,1e-05
stellar_native_65982,1,120,1e-05
stellar_native_65983,1,120,1e-05
stellar_native_65984,1,120,1e-05
stellar_native_65985,1,120,1e-05
stellar_native_65986,1,120,1e-05
stellar_native_65987,1,120,1e-05
stellar_native_65988,1,120,1e-05
stellar_native_65989,1,120,1e-05
stellar_native_65990,1,120,1e-05
stellar_native_65991,1,120,1e-05
stellar_native_65992,1,120,1e-05
stellar_native_65993,1,120,1e-05
stellar_native_65994,1,120,1e-05
stellar_native_65995,1,120,1e-05
stellar_native_65996,1,120,1e-05
stellar_native_65997,1,120,1e-05
stellar_native_65998,1,120,1e-05
stellar_native_65999,1,120,1e-05
stellar_native_66000,1,120,1e-05
stellar_native_66001,1,120,1e-05
stellar_native_66002,1,120,1e-05
stellar_native_66003,1,120,1e-05
stellar_native_66004,1,120,1e-05
stellar_native_66005,1,120,1e-05
stellar_native_66006,1,120,1e-05
stellar_native_66007,1,120,1e-05
stellar_native_66008,1,120,1e-05
stellar_native_66009,1,120,1e-05
stellar_native_66010,1,120,1e-05
stellar_native_66011,1,120,1e-05
stellar_native_66012,1,120,1e-05
stellar_native_66013,1,120,1e-05
stellar_native_66014,1,120,1e-05
stellar_native_66015,1,120,1e-05
stellar_native_66016,1,120,1e-05
stellar_native_66017,1,120,1e-05
stellar_native_66018,1,120,1e-05
stellar_native_66019,1,120,1e-05
stellar_native_66020,1,120,1e-05
stellar_native_66021,1,120,1e-05
stellar_native_66022,1,120,1e-05
stellar_native_66023,1,120,1e-05
stellar_native_66024,1,120,1e-05
stellar_native_66025,1,120,1e-05
stellar_native_66026,1,120,1e-05
stellar_native_66027,1,120,1e-05
stellar_native_66028,1,120,1e-05
stellar_native_66029,1,120,1e-05
stellar_native_66030,1,120,1e-05
stellar_native_66031,1,120,1e-05
stellar_native_66032,1,120,1e-05
stellar_native_66033,1,120,1e-05
stellar_native_66034,1,120,1e-05
stellar_native_66035,1,120,1e-05
stellar_native_66036,1,120,1e-05
stellar_native_66037,1,120,1e-05
stellar_native_66038,1,120,1e-05
stellar_native_66039,1,120,1e-05
stellar_native_66040,1,120,1e-05
stellar_native_66041,1,120,1e-05
stellar_native_66042,1,120,1e-05
stellar_native_66043,1,120,1e-05
stellar_native_66044,1,120,1e-05
stellar_native_66045,1,120,1e-05
stellar_native_66046,1,120,1e-05
stellar_native_66047,1,120,1e-05
stellar_native_66048,1,120,1e-05
stellar_native_66049,1,120,1e-05
stellar_native_66050,1,120,1e-05
stellar_native_66051,1,120,1e-05
stellar_native_66052,1,120,1e-05
stellar_native_66053,1,120,1e-05
stellar_native_66054,1,120,1e-05
stellar_native_66055,1,120,1e-05
stellar_native_66056,1,120,1e-05
stellar_native_66057,1,120,1e-05
stellar_native_66058,1,120,1e-05
stellar_native_66059,1,120,1e-05
stellar_native_66060,1,120,1e-05
stellar_native_66061,1,120,1e-05
stellar_native_66062,1,120,1e-05
stellar_native_66063,1,120,1e-05
stellar_native_66064,1,120,1e-05
stellar_native_66065,1,120,1e-05
stellar_native_66066,1,120,1e-05
stellar_native_66067,1,120,1e-05
stellar_native_66068,1,120,1e-05
stellar_native_66069,1,120,1e-05
stellar_native_66070,1,120,1e-05
stellar_native_66071,1,120,1e-05
stellar_native_66072,1,120,1e-05
stellar_native_66073,1,120,1e-05
stellar_native_66074,1,120,1e-05
stellar_native_66075,1,120,1e-05
stellar_native_66076,1,120,1e-05
stellar_native_66077,1,120,1e-05
stellar_native_66078,1,120,1e-05
stellar_native_66079,1,120,1e-05
stellar_native_66080,1,120,1e-05
stellar_native_66081,1,120,1e-05
stellar_native_66082,1,120,1e-05
stellar_native_66083,1,120,1e-05
stellar_native_66084,1,120,1e-05
stellar_native_66085,1,120,1e-05
stellar_native_66086,1,120,1e-05
stellar_native_66087,1,120,1e-05
stellar_native_66088,1,120,1e-05
stellar_native_66089,1,120,1e-05
stellar_native_66090,1,120,1e-05
stellar_native_66091,1,120,1e-05
stellar_native_66092,1,120,1e-05
stellar_native_66093,1,120,1e-05
stellar_native_66094,1,120,1e-05
stellar_native_66095,1,120,1e-05
stellar_native_66096,1,120,1e-05
stellar_native_66097,1,120,1e-05
stellar_native_66098,1,120,1e-05
stellar_native_66099,1,120,1e-05
stellar_native_66100,1,120,1e-05
stellar_native_66101,1,120,1e-05
stellar_native_66102,1,120,1e-05
stellar_native_66103,1,120,1e-05
stellar_native_66104,1,120,1e-05
stellar_native_66105,1,120,1e-05
stellar_native_66106,1,120,1e-05
stellar_native_66107,1,120,1e-05
stellar_native_66108,1,120,1e-05
stellar_native_66109,1,120,1e-05
stellar_native_66110,1,120,1e-05
stellar_native_66111,1,120,1e-05
stellar_native_66112,1,120,1e-05
stellar_native_66113,1,120,1e-05
stellar_native_66114,1,120,1e-05
stellar_native_66115,1,120,1e-05
stellar_native_66116,1,120,1e-05
stellar_native_66117,1,120,1e-05
stellar_native_66118,1,120,1e-05
stellar_native_66119,1,120,1e-05
stellar_native_66120,1,120,1e-05
stellar_native_66121,1,120,1e-05
stellar_native_66122,1,120,1e-05
stellar_native_66123,1,120,1e-05
stellar_native_66124,1,120,1e-05
stellar_native_66125,1,120,1e-05
stellar_native_66126,1,120,1e-05
stellar_native_66127,1,120,1e-05
stellar_native_66128,1,120,1e-05
stellar_native_66129,1,120,1e-05
stellar_native_66130,1,120,1e-05
stellar_native_66131,1,120,1e-05
stellar_native_66132,1,120,1e-05
stellar_native_66133,1,120,1e-05
stellar_native_66134,1,120,1e-05
stellar_native_66135,1,120,1e-05
stellar_native_66136,1,120,1e-05
stellar_native_66137,1,120,1e-05
stellar_native_66138,1,120,1e-05
stellar_native_66139,1,120,1e-05
stellar_native_66140,1,120,1e-05
stellar_native_66141,1,120,1e-05
stellar_native_66142,1,120,1e-05
stellar_native_66143,1,120,1e-05
stellar_native_66144,1,120,1e-05
stellar_native_66145,1,120,1e-05
stellar_native_66146,1,120,1e-05
stellar_native_66147,1,120,1e-05
stellar_native_66148,1,120,1e-05
stellar_native_66149,1,120,1e-05
stellar_native_66150,1,120,1e-05
stellar_native_66151,1,120,1e-05
stellar_native_66152,1,120,1e-05
stellar_native_66153,1,120,1e-05
stellar_native_66154,1,120,1e-05
stellar_native_66155,1,120,1e-05
stellar_native_66156,1,120,1e-05
stellar_native_66157,1,120,1e-05
stellar_native_66158,1,120,1e-05
stellar_native_66159,1,120,1e-05
stellar_native_66160,1,120,1e-05
stellar_native_66161,1,120,1e-05
stellar_native_66162,1,120,1e-05
stellar_native_66163,1,120,1e-05
stellar_native_66164,1,120,1e-05
stellar_native_66165,1,120,1e-05
stellar_native_66166,1,120,1e-05
stellar_native_66167,1,120,1e-05
stellar_native_66168,1,120,1e-05
stellar_native_66169,1,120,1e-05
stellar_native_66170,1,120,1e-05
stellar_native_66171,1,120,1e-05
stellar_native_66172,1,120,1e-05
stellar_native_66173,1,120,1e-05
stellar_native_66174,1,120,1e-05
stellar_native_66175,1,120,1e-05
stellar_native_66176,1,120,1e-05
stellar_native_66177,1,120,1e-05
stellar_native_66178,1,120,1e-05
stellar_native_66179,1,120,1e-05
stellar_native_66180,1,120,1e-05
stellar_native_66181,1,120,1e-05
stellar_native_66182,1,120,1e-05
stellar_native_66183,1,120,1e-05
stellar_native_66184,1,120,1e-05
stellar_native_66185,1,120,1e-05
stellar_native_66186,1,120,1e-05
stellar_native_66187,1,120,1e-05
stellar_native_66188,1,120,1e-05
stellar_native_66189,1,120,1e-05
stellar_native_66190,1,120,1e-05
stellar_native_66191,1,120,1e-05
stellar_native_66192,1,120,1e-05
stellar_native_66193,1,120,1e-05
stellar_native_66194,1,120,1e-05
stellar_native_66195,1,120,1e-05
stellar_native_66196,1,120,1e-05
stellar_native_66197,1,120,1e-05
stellar_native_66198,1,120,1e-05
stellar_native_66199,1,120,1e-05
stellar_native_66200,1,120,1e-05
stellar_native_66201,1,120,1e-05
stellar_native_66202,1,120,1e-05
stellar_native_66203,1,120,1e-05
stellar_native_66204,1,120,1e-05
stellar_native_66205,1,120,1e-05
stellar_native_66206,1,120,1e-05
stellar_native_66207,1,120,1e-05
stellar_native_66208,1,120,1e-05
stellar_native_66209,1,120,1e-05
stellar_native_66210,1,120,1e-05
stellar_native_66211,1,120,1e-05
stellar_native_66212,1,120,1e-05
stellar_native_66213,1,120,1e-05
stellar_native_66214,1,120,1e-05
stellar_native_66215,1,120,1e-05
stellar_native_66216,1,120,1e-05
stellar_native_66217,1,120,1e-05
stellar_native_66218,1,120,1e-05
stellar_native_66219,1,120,1e-05
stellar_native_66220,1,120,1e-05
stellar_native_66221,1,120,1e-05
stellar_native_66222,1,120,1e-05
stellar_native_66223,1,120,1e-05
stellar_native_66224,1,120,1e-05
stellar_native_66225,1,120,1e-05
stellar_native_66226,1,120,1e-05
stellar_native_66227,1,120,1e-05
stellar_native_66228,1,120,1e-05
stellar_native_66229,1,120,1e-05
stellar_native_66230,1,120,1e-05
stellar_native_66231,1,120,1e-05
stellar_native_66232,1,120,1e-05
stellar_native_66233,1,120,1e-05
stellar_native_66234,1,120,1e-05
stellar_native_66235,1,120,1e-05
stellar_native_66236,1,120,1e-05
stellar_native_66237,1,120,1e-05
stellar_native_66238,1,120,1e-05
stellar_native_66239,1,120,1e-05
stellar_native_66240,1,120,1e-05
stellar_native_66241,1,120,1e-05
stellar_native_66242,1,120,1e-05
stellar_native_66243,1,120,1e-05
stellar_native_66244,1,120,1e-05
stellar_native_66245,1,120,1e-05
stellar_native_66246,1,120,1e-05
stellar_native_66247,1,120,1e-05
stellar_native_66248,1,120,1e-05
stellar_native_66249,1,120,1e-05
stellar_native_66250,1,120,1e-05
stellar_native_66251,1,120,1e-05
stellar_native_66252,1,120,1e-05
stellar_native_66253,1,120,1e-05
stellar_native_66254,1,120,1e-05
stellar_native_66255,1,120,1e-05
stellar_native_66256,1,120,1e-05
stellar_native_66257,1,120,1e-05
stellar_native_66258,1,120,1e-05
stellar_native_66259,1,120,1e-05
stellar_native_66260,1,120,1e-05
stellar_native_66261,1,120,1e-05
stellar_native_66262,1,120,1e-05
stellar_native_66263,1,120,1e-05
stellar_native_66264,1,120,1e-05
stellar_native_66265,1,120,1e-05
stellar_native_66266,1,120,1e-05
stellar_native_66267,1,120,1e-05
stellar_native_66268,1,120,1e-05
stellar_native_66269,1,120,1e-05
stellar_native_66270,1,120,1e-05
stellar_native_66271,1,120,1e-05
stellar_native_66272,1,120,1e-05
stellar_native_66273,1,120,1e-05
stellar_native_66274,1,120,1e-05
stellar_native_66275,1,120,1e-05
stellar_native_66276,1,120,1e-05
stellar_native_66277,1,120,1e-05
stellar_native_66278,1,120,1e-05
stellar_native_66279,1,120,1e-05
stellar_native_66280,1,120,1e-05
stellar_native_66281,1,120,1e-05
stellar_native_66282,1,120,1e-05
stellar_native_66283,1,120,1e-05
stellar_native_66284,1,120,1e-05
stellar_native_66285,1,120,1e-05
stellar_native_66286,1,120,1e-05
stellar_native_66287,1,120,1e-05
stellar_native_66288,1,120,1e-05
stellar_native_66289,1,120,1e-05
stellar_native_66290,1,120,1e-05
stellar_native_66291,1,120,1e-05
stellar_native_66292,1,120,1e-05
stellar_native_66293,1,120,1e-05
stellar_native_66294,1,120,1e-05
stellar_native_66295,1,120,1e-05
stellar_native_66296,1,120,1e-05
stellar_native_66297,1,120,1e-05
stellar_native_66298,1,120,1e-05
stellar_native_66299,1,120,1e-05
stellar_native_66300,1,120,1e-05
stellar_native_66301,1,120,1e-05
stellar_native_66302,1,120,1e-05
stellar_native_66303,1,120,1e-05
stellar_native_66304,1,120,1e-05
stellar_native_66305,1,120,1e-05
stellar_native_66306,1,120,1e-05
stellar_native_66307,1,120,1e-05
stellar_native_66308,1,120,1e-05
stellar_native_66309,1,120,1e-05
stellar_native_66310,1,120,1e-05
stellar_native_66311,1,120,1e-05
stellar_native_66312,1,120,1e-05
stellar_native_66313,1,120,1e-05
stellar_native_66314,1,120,1e-05
stellar_native_66315,1,120,1e-05
stellar_native_66316,1,120,1e-05
stellar_native_66317,1,120,1e-05
stellar_native_66318,1,120,1e-05
stellar_native_66319,1,120,1e-05
stellar_native_66320,1,120,1e-05
stellar_native_66321,1,120,1e-05
stellar_native_66322,1,120,1e-05
stellar_native_66323,1,120,1e-05
stellar_native_66324,1,120,1e-05
stellar_native_66325,1,120,1e-05
stellar_native_66326,1,120,1e-05
stellar_native_66327,1,120,1e-05
stellar_native_66328,1,120,1e-05
stellar_native_66329,1,120,1e-05
stellar_native_66330,1,120,1e-05
stellar_native_66331,1,120,1e-05
stellar_native_66332,1,120,1e-05
stellar_native_66333,1,120,1e-05
stellar_native_66334,1,120,1e-05
stellar_native_66335,1,120,1e-05
stellar_native_66336,1,120,1e-05
stellar_native_66337,1,120,1e-05
stellar_native_66338,1,120,1e-05
stellar_native_66339,1,120,1e-05
stellar_native_66340,1,120,1e-05
stellar_native_66341,1,120,1e-05
stellar_native_66342,1,120,1e-05
stellar_native_66343,1,120,1e-05
stellar_native_66344,1,120,1e-05
stellar_native_66345,1,120,1e-05
stellar_native_66346,1,120,1e-05
stellar_native_66347,1,120,1e-05
stellar_native_66348,1,120,1e-05
stellar_native_66349,1,120,1e-05
stellar_native_66350,1,120,1e-05
stellar_native_66351,1,120,1e-05
stellar_native_66352,1,120,1e-05
stellar_native_66353,1,120,1e-05
stellar_native_66354,1,120,1e-05
stellar_native_66355,1,120,1e-05
stellar_native_66356,1,120,1e-05
stellar_native_66357,1,120,1e-05
stellar_native_66358,1,120,1e-05
stellar_native_66359,1,120,1e-05
stellar_native_66360,1,120,1e-05
stellar_native_66361,1,120,1e-05
stellar_native_66362,1,120,1e-05
stellar_native_66363,1,120,1e-05
stellar_native_66364,1,120,1e-05
stellar_native_66365,1,120,1e-05
stellar_native_66366,1,120,1e-05
stellar_native_66367,1,120,1e-05
stellar_native_66368,1,120,1e-05
stellar_native_66369,1,120,1e-05
stellar_native_66370,1,120,1e-05
stellar_native_66371,1,120,1e-05
stellar_native_66372,1,120,1e-05
stellar_native_66373,1,120,1e-05
stellar_native_66374,1,120,1e-05
stellar_native_66375,1,120,1e-05
stellar_native_66376,1,120,1e-05
stellar_native_66377,1,120,1e-05
stellar_native_66378,1,120,1e-05
stellar_native_66379,1,120,1e-05
stellar_native_66380,1,120,1e-05
stellar_native_66381,1,120,1e-05
stellar_native_66382,1,120,1e-05
stellar_native_66383,1,120,1e-05
stellar_native_66384,1,120,1e-05
stellar_native_66385,1,120,1e-05
stellar_native_66386,1,120,1e-05
stellar_native_66387,1,120,1e-05
stellar_native_66388,1,120,1e-05
stellar_native_66389,1,120,1e-05
stellar_native_66390,1,120,1e-05
stellar_native_66391,1,120,1e-05
stellar_native_66392,1,120,1e-05
stellar_native_66393,1,120,1e-05
stellar_native_66394,1,120,1e-05
stellar_native_66395,1,120,1e-05
stellar_native_66396,1,120,1e-05
stellar_native_66397,1,120,1e-05
stellar_native_66398,1,120,1e-05
stellar_native_66399,1,120,1e-05
stellar_native_66400,1,120,1e-05
stellar_native_66401,1,120,1e-05
stellar_native_66402,1,120,1e-05
stellar_native_66403,1,120,1e-05
stellar_native_66404,1,120,1e-05
stellar_native_66405,1,120,1e-05
stellar_native_66406,1,120,1e-05
stellar_native_66407,1,120,1e-05
stellar_native_66408,1,120,1e-05
stellar_native_66409,1,120,1e-05
stellar_native_66410,1,120,1e-05
stellar_native_66411,1,120,1e-05
stellar_native_66412,1,120,1e-05
stellar_native_66413,1,120,1e-05
stellar_native_66414,1,120,1e-05
stellar_native_66415,1,120,1e-05
stellar_native_66416,1,120,1e-05
stellar_native_66417,1,120,1e-05
stellar_native_66418,1,120,1e-05
stellar_native_66419,1,120,1e-05
stellar_native_66420,1,120,1e-05
stellar_native_66421,1,120,1e-05
stellar_native_66422,1,120,1e-05
stellar_native_66423,1,120,1e-05
stellar_native_66424,1,120,1e-05
stellar_native_66425,1,120,1e-05
stellar_native_66426,1,120,1e-05
stellar_native_66427,1,120,1e-05
stellar_native_66428,1,120,1e-05
stellar_native_66429,1,120,1e-05
stellar_native_66430,1,120,1e-05
stellar_native_66431,1,120,1e-05
stellar_native_66432,1,120,1e-05
stellar_native_66433,1,120,1e-05
stellar_native_66434,1,120,1e-05
stellar_native_66435,1,120,1e-05
stellar_native_66436,1,120,1e-05
stellar_native_66437,1,120,1e-05
stellar_native_66438,1,120,1e-05
stellar_native_66439,1,120,1e-05
stellar_native_66440,1,120,1e-05
stellar_native_66441,1,120,1e-05
stellar_native_66442,1,120,1e-05
stellar_native_66443,1,120,1e-05
stellar_native_66444,1,120,1e-05
stellar_native_66445,1,120,1e-05
stellar_native_66446,1,120,1e-05
stellar_native_66447,1,120,1e-05
stellar_native_66448,1,120,1e-05
stellar_native_66449,1,120,1e-05
stellar_native_66450,1,120,1e-05
stellar_native_66451,1,120,1e-05
stellar_native_66452,1,120,1e-05
stellar_native_66453,1,120,1e-05
stellar_native_66454,1,120,1e-05
stellar_native_66455,1,120,1e-05
stellar_native_66456,1,120,1e-05
stellar_native_66457,1,120,1e-05
stellar_native_66458,1,120,1e-05
stellar_native_66459,1,120,1e-05
stellar_native_66460,1,120,1e-05
stellar_native_66461,1,120,1e-05
stellar_native_66462,1,120,1e-05
stellar_native_66463,1,120,1e-05
stellar_native_66464,1,120,1e-05
stellar_native_66465,1,120,1e-05
stellar_native_66466,1,120,1e-05
stellar_native_66467,1,120,1e-05
stellar_native_66468,1,120,1e-05
stellar_native_66469,1,120,1e-05
stellar_native_66470,1,120,1e-05
stellar_native_66471,1,120,1e-05
stellar_native_66472,1,120,1e-05
stellar_native_66473,1,120,1e-05
stellar_native_66474,1,120,1e-05
stellar_native_66475,1,120,1e-05
stellar_native_66476,1,120,1e-05
stellar_native_66477,1,120,1e-05
stellar_native_66478,1,120,1e-05
stellar_native_66479,1,120,1e-05
stellar_native_66480,1,120,1e-05
stellar_native_66481,1,120,1e-05
stellar_native_66482,1,120,1e-05
stellar_native_66483,1,120,1e-05
stellar_native_66484,1,120,1e-05
stellar_native_66485,1,120,1e-05
stellar_native_66486,1,120,1e-05
stellar_native_66487,1,120,1e-05
stellar_native_66488,1,120,1e-05
stellar_native_66489,1,120,1e-05
stellar_native_66490,1,120,1e-05
stellar_native_66491,1,120,1e-05
stellar_native_66492,1,120,1e-05
stellar_native_66493,1,120,1e-05
stellar_native_66494,1,120,1e-05
stellar_native_66495,1,120,1e-05
stellar_native_66496,1,120,1e-05
stellar_native_66497,1,120,1e-05
stellar_native_66498,1,120,1e-05
stellar_native_66499,1,120,1e-05
stellar_native_66500,1,120,1e-05
stellar_native_66501,1,120,1e-05
stellar_native_66502,1,120,1e-05
stellar_native_66503,1,120,1e-05
stellar_native_66504,1,120,1e-05
stellar_native_66505,1,120,1e-05
stellar_native_66506,1,120,1e-05
stellar_native_66507,1,120,1e-05
stellar_native_66508,1,120,1e-05
stellar_native_66509,1,120,1e-05
stellar_native_66510,1,120,1e-05
stellar_native_66511,1,120,1e-05
stellar_native_66512,1,120,1e-05
stellar_native_66513,1,120,1e-05
stellar_native_66514,1,120,1e-05
stellar_native_66515,1,120,1e-05
stellar_native_66516,1,120,1e-05
stellar_native_66517,1,120,1e-05
stellar_native_66518,1,120,1e-05
stellar_native_66519,1,120,1e-05
stellar_native_66520,1,120,1e-05
stellar_native_66521,1,120,1e-05
stellar_native_66522,1,120,1e-05
stellar_native_66523,1,120,1e-05
stellar_native_66524,1,120,1e-05
stellar_native_66525,1,120,1e-05
stellar_native_66526,1,120,1e-05
stellar_native_66527,1,120,1e-05
stellar_native_66528,1,120,1e-05
stellar_native_66529,1,120,1e-05
stellar_native_66530,1,120,1e-05
stellar_native_66531,1,120,1e-05
stellar_native_66532,1,120,1e-05
stellar_native_66533,1,120,1e-05
stellar_native_66534,1,120,1e-05
stellar_native_66535,1,120,1e-05
stellar_native_66536,1,120,1e-05
stellar_native_66537,1,120,1e-05
stellar_native_66538,1,120,1e-05
stellar_native_66539,1,120,1e-05
stellar_native_66540,1,120,1e-05
stellar_native_66541,1,120,1e-05
stellar_native_66542,1,120,1e-05
stellar_native_66543,1,120,1e-05
stellar_native_66544,1,120,1e-05
stellar_native_66545,1,120,1e-05
stellar_native_66546,1,120,1e-05
stellar_native_66547,1,120,1e-05
stellar_native_66548,1,120,1e-05
stellar_native_66549,1,120,1e-05
stellar_native_66550,1,120,1e-05
stellar_native_66551,1,120,1e-05
stellar_native_66552,1,120,1e-05
stellar_native_66553,1,120,1e-05
stellar_native_66554,1,120,1e-05
stellar_native_66555,1,120,1e-05
stellar_native_66556,1,120,1e-05
stellar_native_66557,1,120,1e-05
stellar_native_66558,1,120,1e-05
stellar_native_66559,1,120,1e-05
stellar_native_66560,1,120,1e-05
stellar_native_66561,1,120,1e-05
stellar_native_66562,1,120,1e-05
stellar_native_66563,1,120,1e-05
stellar_native_66564,1,120,1e-05
stellar_native_66565,1,120,1e-05
stellar_native_66566,1,120,1e-05
stellar_native_66567,1,120,1e-05
stellar_native_66568,1,120,1e-05
stellar_native_66569,1,120,1e-05
stellar_native_66570,1,120,1e-05
stellar_native_66571,1,120,1e-05
stellar_native_66572,1,120,1e-05
stellar_native_66573,1,120,1e-05
stellar_native_66574,1,120,1e-05
stellar_native_66575,1,120,1e-05
stellar_native_66576,1,120,1e-05
stellar_native_66577,1,120,1e-05
stellar_native_66578,1,120,1e-05
stellar_native_66579,1,120,1e-05
stellar_native_66580,1,120,1e-05
stellar_native_66581,1,120,1e-05
stellar_native_66582,1,120,1e-05
stellar_native_66583,1,120,1e-05
stellar_native_66584,1,120,1e-05
stellar_native_66585,1,120,1e-05
stellar_native_66586,1,120,1e-05
stellar_native_66587,1,120,1e-05
stellar_native_66588,1,120,1e-05
stellar_native_66589,1,120,1e-05
stellar_native_66590,1,120,1e-05
stellar_native_66591,1,120,1e-05
stellar_native_66592,1,120,1e-05
stellar_native_66593,1,120,1e-05
stellar_native_66594,1,120,1e-05
stellar_native_66595,1,120,1e-05
stellar_native_66596,1,120,1e-05
stellar_native_66597,1,120,1e-05
stellar_native_66598,1,120,1e-05
stellar_native_66599,1,120,1e-05
stellar_native_66600,1,120,1e-05
stellar_native_66601,1,120,1e-05
stellar_native_66602,1,120,1e-05
stellar_native_66603,1,120,1e-05
stellar_native_66604,1,120,1e-05
stellar_native_66605,1,120,1e-05
stellar_native_66606,1,120,1e-05
stellar_native_66607,1,120,1e-05
stellar_native_66608,1,120,1e-05
stellar_native_66609,1,120,1e-05
stellar_native_66610,1,120,1e-05
stellar_native_66611,1,120,1e-05
stellar_native_66612,1,120,1e-05
stellar_native_66613,1,120,1e-05
stellar_native_66614,1,120,1e-05
stellar_native_66615,1,120,1e-05
stellar_native_66616,1,120,1e-05
stellar_native_66617,1,120,1e-05
stellar_native_66618,1,120,1e-05
stellar_native_66619,1,120,1e-05
stellar_native_66620,1,120,1e-05
stellar_native_66621,1,120,1e-05
stellar_native_66622,1,120,1e-05
stellar_native_66623,1,120,1e-05
stellar_native_66624,1,120,1e-05
stellar_native_66625,1,120,1e-05
stellar_native_66626,1,120,1e-05
stellar_native_66627,1,120,1e-05
stellar_native_66628,1,120,1e-05
stellar_native_66629,1,120,1e-05
stellar_native_66630,1,120,1e-05
stellar_native_66631,1,120,1e-05
stellar_native_66632,1,120,1e-05
stellar_native_66633,1,120,1e-05
stellar_native_66634,1,120,1e-05
stellar_native_66635,1,120,1e-05
stellar_native_66636,1,120,1e-05
